seed,dimension,candidate_count,budget,target_samples,target_rank,shift,method,selected,target_mse,conditional_oracle_mse,normalized_regret,combination_rank
20260920,32,8,3,128,8,1.0,kcenter_subspace,pool_00|pool_04|pool_07,0.472157057416094,0.11812909666378651,2.99695816484507,38
20260920,32,8,3,128,8,1.0,dpp_subspace,pool_00|pool_05|pool_07,0.5464675462646982,0.11812909666378651,3.6260198519931834,44
20260920,32,8,3,128,8,1.0,conditional_oracle,pool_02|pool_03|pool_06,0.11812909666378651,0.11812909666378651,0.0,1
20260920,32,8,1,128,16,0.0,target_a_estimated,pool_00,0.004488151367896709,0.004488151367896709,0.0,1
20260920,32,8,1,128,16,0.0,isotropic_a,pool_02,0.03647533661591773,0.004488151367896709,7.1270290652009,3
20260920,32,8,1,128,16,0.0,bayesian_d,pool_07,0.22138002964279813,0.004488151367896709,48.3254374677082,8
20260920,32,8,1,128,16,0.0,effective_rank,pool_00,0.004488151367896709,0.004488151367896709,0.0,1
20260920,32,8,1,128,16,0.0,target_energy,pool_02,0.03647533661591773,0.004488151367896709,7.1270290652009,3
20260920,32,8,1,128,16,0.0,second_moment_mmd,pool_01,0.015264010980386544,0.004488151367896709,2.400957260391988,2
20260920,32,8,1,128,16,0.0,collapse_4s,pool_00,0.004488151367896709,0.004488151367896709,0.0,1
20260920,32,8,1,128,16,0.0,spectrum_rank_l,pool_01,0.015264010980386544,0.004488151367896709,2.400957260391988,2
20260920,32,8,1,128,16,0.0,facility_subspace,pool_04,0.1146981438349044,0.004488151367896709,24.555765488510165,6
20260920,32,8,1,128,16,0.0,kcenter_subspace,pool_00,0.004488151367896709,0.004488151367896709,0.0,1
20260920,32,8,1,128,16,0.0,dpp_subspace,pool_00,0.004488151367896709,0.004488151367896709,0.0,1
20260920,32,8,1,128,16,0.0,conditional_oracle,pool_00,0.004488151367896709,0.004488151367896709,0.0,1
20260920,32,8,1,128,16,0.5,target_a_estimated,pool_00,0.1635245405708181,0.09852416125293728,0.65974049909451,4
20260920,32,8,1,128,16,0.5,isotropic_a,pool_02,0.19324777933380477,0.09852416125293728,0.9614252674294501,5
20260920,32,8,1,128,16,0.5,bayesian_d,pool_07,0.2782879991263818,0.09852416125293728,1.824566031188469,8
20260920,32,8,1,128,16,0.5,effective_rank,pool_00,0.1635245405708181,0.09852416125293728,0.65974049909451,4
20260920,32,8,1,128,16,0.5,target_energy,pool_02,0.19324777933380477,0.09852416125293728,0.9614252674294501,5
20260920,32,8,1,128,16,0.5,second_moment_mmd,pool_01,0.11209855153886916,0.09852416125293728,0.13777727324247777,2
20260920,32,8,1,128,16,0.5,collapse_4s,pool_00,0.1635245405708181,0.09852416125293728,0.65974049909451,4
20260920,32,8,1,128,16,0.5,spectrum_rank_l,pool_01,0.11209855153886916,0.09852416125293728,0.13777727324247777,2
20260920,32,8,1,128,16,0.5,facility_subspace,pool_04,0.1619748048702767,0.09852416125293728,0.6440110000474405,3
20260920,32,8,1,128,16,0.5,kcenter_subspace,pool_00,0.1635245405708181,0.09852416125293728,0.65974049909451,4
20260920,32,8,1,128,16,0.5,dpp_subspace,pool_00,0.1635245405708181,0.09852416125293728,0.65974049909451,4
20260920,32,8,1,128,16,0.5,conditional_oracle,pool_03,0.09852416125293728,0.09852416125293728,0.0,1
20260920,32,8,1,128,16,1.0,target_a_estimated,pool_00,0.6416181479270422,0.2605035303016775,1.4629921413503029,8
20260920,32,8,1,128,16,1.0,isotropic_a,pool_02,0.5767008621982237,0.2605035303016775,1.2137928861477316,7
20260920,32,8,1,128,16,1.0,bayesian_d,pool_07,0.4036876163614849,0.2605035303016775,0.5496435533675583,5
20260920,32,8,1,128,16,1.0,effective_rank,pool_00,0.6416181479270422,0.2605035303016775,1.4629921413503029,8
20260920,32,8,1,128,16,1.0,target_energy,pool_02,0.5767008621982237,0.2605035303016775,1.2137928861477316,7
20260920,32,8,1,128,16,1.0,second_moment_mmd,pool_01,0.3835979746450795,0.2605035303016775,0.47252505254286503,4
20260920,32,8,1,128,16,1.0,collapse_4s,pool_00,0.6416181479270422,0.2605035303016775,1.4629921413503029,8
20260920,32,8,1,128,16,1.0,spectrum_rank_l,pool_01,0.3835979746450795,0.2605035303016775,0.47252505254286503,4
20260920,32,8,1,128,16,1.0,facility_subspace,pool_04,0.32048183924049056,0.2605035303016775,0.23023990833964847,3
20260920,32,8,1,128,16,1.0,kcenter_subspace,pool_00,0.6416181479270422,0.2605035303016775,1.4629921413503029,8
20260920,32,8,1,128,16,1.0,dpp_subspace,pool_00,0.6416181479270422,0.2605035303016775,1.4629921413503029,8
20260920,32,8,1,128,16,1.0,conditional_oracle,pool_03,0.2605035303016775,0.2605035303016775,0.0,1
20260920,32,8,3,128,16,0.0,target_a_estimated,pool_00|pool_01|pool_07,0.00011435062279163688,8.620707771556102e-05,0.3264644368173002,6
20260920,32,8,3,128,16,0.0,isotropic_a,pool_00|pool_02|pool_07,9.473726530240256e-05,8.620707771556102e-05,0.09894996806395376,3
20260920,32,8,3,128,16,0.0,bayesian_d,pool_01|pool_03|pool_07,9.197223754908723e-05,8.620707771556102e-05,0.06687571352955812,2
20260920,32,8,3,128,16,0.0,effective_rank,pool_00|pool_01|pool_06,0.00014298811858948213,8.620707771556102e-05,0.6586586899659134,8
20260920,32,8,3,128,16,0.0,target_energy,pool_01|pool_02|pool_03,0.0012169871390435016,8.620707771556102e-05,13.117021145977512,52
20260920,32,8,3,128,16,0.0,second_moment_mmd,pool_00|pool_01|pool_02,0.0007518713018483947,8.620707771556102e-05,7.721688772807993,48
20260920,32,8,3,128,16,0.0,collapse_4s,pool_00|pool_02|pool_06,0.0001658682393872457,8.620707771556102e-05,0.9240675334631515,14
20260920,32,8,3,128,16,0.0,spectrum_rank_l,pool_01|pool_03|pool_07,9.197223754908723e-05,8.620707771556102e-05,0.06687571352955812,2
20260920,32,8,3,128,16,0.0,facility_subspace,pool_01|pool_04|pool_06,0.0002808224619681443,8.620707771556102e-05,2.2575337131217217,23
20260920,32,8,3,128,16,0.0,kcenter_subspace,pool_00|pool_03|pool_07,9.869412762464336e-05,8.620707771556102e-05,0.1448494745441108,4
20260920,32,8,3,128,16,0.0,dpp_subspace,pool_00|pool_03|pool_07,9.869412762464336e-05,8.620707771556102e-05,0.1448494745441108,4
20260920,32,8,3,128,16,0.0,conditional_oracle,pool_01|pool_02|pool_07,8.620707771556102e-05,8.620707771556102e-05,0.0,1
20260920,32,8,3,128,16,0.5,target_a_estimated,pool_00|pool_01|pool_07,0.08863666281148941,0.051725847107662926,0.7135855238291173,10
20260920,32,8,3,128,16,0.5,isotropic_a,pool_00|pool_02|pool_07,0.09861137464949321,0.051725847107662926,0.9064235805407318,16
20260920,32,8,3,128,16,0.5,bayesian_d,pool_01|pool_03|pool_07,0.062130781273572855,0.051725847107662926,0.20115541354504932,4
20260920,32,8,3,128,16,0.5,effective_rank,pool_00|pool_01|pool_06,0.10780588509346445,0.051725847107662926,1.0841782420513235,20
20260920,32,8,3,128,16,0.5,target_energy,pool_01|pool_02|pool_03,0.17726252832759948,0.051725847107662926,2.426962306845216,40
20260920,32,8,3,128,16,0.5,second_moment_mmd,pool_00|pool_01|pool_02,0.105501273513392,0.051725847107662926,1.0396238904275483,17
20260920,32,8,3,128,16,0.5,collapse_4s,pool_00|pool_02|pool_06,0.09581889407112976,0.051725847107662926,0.8524374066159018,15
20260920,32,8,3,128,16,0.5,spectrum_rank_l,pool_01|pool_03|pool_07,0.062130781273572855,0.051725847107662926,0.20115541354504932,4
20260920,32,8,3,128,16,0.5,facility_subspace,pool_01|pool_04|pool_06,0.1055378864209906,0.051725847107662926,1.0403317165849892,18
20260920,32,8,3,128,16,0.5,kcenter_subspace,pool_00|pool_03|pool_07,0.05520092010976074,0.051725847107662926,0.06718252472240328,3
20260920,32,8,3,128,16,0.5,dpp_subspace,pool_00|pool_03|pool_07,0.05520092010976074,0.051725847107662926,0.06718252472240328,3
20260920,32,8,3,128,16,0.5,conditional_oracle,pool_01|pool_03|pool_06,0.051725847107662926,0.051725847107662926,0.0,1
20260920,32,8,3,128,16,1.0,target_a_estimated,pool_00|pool_01|pool_07,0.3585047083182489,0.2071101982204655,0.7309852986409985,11
20260920,32,8,3,128,16,1.0,isotropic_a,pool_00|pool_02|pool_07,0.39756411034114003,0.2071101982204655,0.9195776632782678,16
20260920,32,8,3,128,16,1.0,bayesian_d,pool_01|pool_03|pool_07,0.24775100133146977,0.2071101982204655,0.19622791856798272,4
20260920,32,8,3,128,16,1.0,effective_rank,pool_00|pool_01|pool_06,0.4342434127169368,0.2071101982204655,1.0966780798244016,21
20260920,32,8,3,128,16,1.0,target_energy,pool_01|pool_02|pool_03,0.7029447759001093,0.2071101982204655,2.394061624873903,40
20260920,32,8,3,128,16,1.0,second_moment_mmd,pool_00|pool_01|pool_02,0.4205543637661595,0.2071101982204655,1.0305825950612344,17
20260920,32,8,3,128,16,1.0,collapse_4s,pool_00|pool_02|pool_06,0.384919920232315,0.2071101982204655,0.8585271200531319,15
20260920,32,8,3,128,16,1.0,spectrum_rank_l,pool_01|pool_03|pool_07,0.24775100133146977,0.2071101982204655,0.19622791856798272,4
20260920,32,8,3,128,16,1.0,facility_subspace,pool_01|pool_04|pool_06,0.427050979733931,0.2071101982204655,1.0619505142829426,18
20260920,32,8,3,128,16,1.0,kcenter_subspace,pool_00|pool_03|pool_07,0.22037450298172034,0.2071101982204655,0.06404467223354786,3
20260920,32,8,3,128,16,1.0,dpp_subspace,pool_00|pool_03|pool_07,0.22037450298172034,0.2071101982204655,0.06404467223354786,3
20260920,32,8,3,128,16,1.0,conditional_oracle,pool_01|pool_03|pool_06,0.2071101982204655,0.2071101982204655,0.0,1
20260920,32,8,1,512,4,0.0,target_a_estimated,pool_00,0.004711442162874557,0.004237913111825975,0.11173637555880765,2
20260920,32,8,1,512,4,0.0,isotropic_a,pool_03,0.016452093008554408,0.004237913111825975,2.8821213588934937,4
20260920,32,8,1,512,4,0.0,bayesian_d,pool_06,0.06023988508287273,0.004237913111825975,13.214516318131256,7
20260920,32,8,1,512,4,0.0,effective_rank,pool_00,0.004711442162874557,0.004237913111825975,0.11173637555880765,2
20260920,32,8,1,512,4,0.0,target_energy,pool_02,0.008224634435669648,0.004237913111825975,0.9407274804003539,3
20260920,32,8,1,512,4,0.0,second_moment_mmd,pool_01,0.004237913111825975,0.004237913111825975,0.0,1
20260920,32,8,1,512,4,0.0,collapse_4s,pool_00,0.004711442162874557,0.004237913111825975,0.11173637555880765,2
20260920,32,8,1,512,4,0.0,spectrum_rank_l,pool_00,0.004711442162874557,0.004237913111825975,0.11173637555880765,2
20260920,32,8,1,512,4,0.0,facility_subspace,pool_03,0.016452093008554408,0.004237913111825975,2.8821213588934937,4
20260920,32,8,1,512,4,0.0,kcenter_subspace,pool_00,0.004711442162874557,0.004237913111825975,0.11173637555880765,2
20260920,32,8,1,512,4,0.0,dpp_subspace,pool_00,0.004711442162874557,0.004237913111825975,0.11173637555880765,2
20260920,32,8,1,512,4,0.0,conditional_oracle,pool_01,0.004237913111825975,0.004237913111825975,0.0,1
20260920,32,8,1,512,4,0.5,target_a_estimated,pool_00,0.0331786107448232,0.023345355176091986,0.42120822298739174,2
20260920,32,8,1,512,4,0.5,isotropic_a,pool_03,0.023345355176091986,0.023345355176091986,0.0,1
20260920,32,8,1,512,4,0.5,bayesian_d,pool_06,0.06395651493279711,0.023345355176091986,1.7395820046591142,5
20260920,32,8,1,512,4,0.5,effective_rank,pool_00,0.0331786107448232,0.023345355176091986,0.42120822298739174,2
20260920,32,8,1,512,4,0.5,target_energy,pool_02,0.08558404756111276,0.023345355176091986,2.6659989499221464,8
20260920,32,8,1,512,4,0.5,second_moment_mmd,pool_01,0.045733817760019724,0.023345355176091986,0.9590114356818952,3
20260920,32,8,1,512,4,0.5,collapse_4s,pool_00,0.0331786107448232,0.023345355176091986,0.42120822298739174,2
20260920,32,8,1,512,4,0.5,spectrum_rank_l,pool_00,0.0331786107448232,0.023345355176091986,0.42120822298739174,2
20260920,32,8,1,512,4,0.5,facility_subspace,pool_03,0.023345355176091986,0.023345355176091986,0.0,1
20260920,32,8,1,512,4,0.5,kcenter_subspace,pool_00,0.0331786107448232,0.023345355176091986,0.42120822298739174,2
20260920,32,8,1,512,4,0.5,dpp_subspace,pool_00,0.0331786107448232,0.023345355176091986,0.42120822298739174,2
20260920,32,8,1,512,4,0.5,conditional_oracle,pool_03,0.023345355176091986,0.023345355176091986,0.0,1
20260920,32,8,1,512,4,1.0,target_a_estimated,pool_00,0.11923859982583956,0.07314308416604243,0.6302101720944049,6
20260920,32,8,1,512,4,1.0,isotropic_a,pool_03,0.07516430933326085,0.07314308416604243,0.027633852062213145,3
20260920,32,8,1,512,4,1.0,bayesian_d,pool_06,0.07412053016284553,0.07314308416604243,0.013363478009543614,2
20260920,32,8,1,512,4,1.0,effective_rank,pool_00,0.11923859982583956,0.07314308416604243,0.6302101720944049,6
20260920,32,8,1,512,4,1.0,target_energy,pool_02,0.3197713461482098,0.07314308416604243,3.3718603035974732,8
20260920,32,8,1,512,4,1.0,second_moment_mmd,pool_01,0.16507324407392937,0.07314308416604243,1.2568537539269726,7
20260920,32,8,1,512,4,1.0,collapse_4s,pool_00,0.11923859982583956,0.07314308416604243,0.6302101720944049,6
20260920,32,8,1,512,4,1.0,spectrum_rank_l,pool_00,0.11923859982583956,0.07314308416604243,0.6302101720944049,6
20260920,32,8,1,512,4,1.0,facility_subspace,pool_03,0.07516430933326085,0.07314308416604243,0.027633852062213145,3
20260920,32,8,1,512,4,1.0,kcenter_subspace,pool_00,0.11923859982583956,0.07314308416604243,0.6302101720944049,6
20260920,32,8,1,512,4,1.0,dpp_subspace,pool_00,0.11923859982583956,0.07314308416604243,0.6302101720944049,6
20260920,32,8,1,512,4,1.0,conditional_oracle,pool_04,0.07314308416604243,0.07314308416604243,0.0,1
20260920,32,8,3,512,4,0.0,target_a_estimated,pool_00|pool_01|pool_07,0.0008229753955803776,0.0006140671935515596,0.3402041408865416,34
20260920,32,8,3,512,4,0.0,isotropic_a,pool_02|pool_03|pool_06,0.0007755020878163765,0.0006140671935515596,0.2628945105032096,26
20260920,32,8,3,512,4,0.0,bayesian_d,pool_00|pool_03|pool_06,0.0006561926832917564,0.0006140671935515596,0.0686007821009897,5
20260920,32,8,3,512,4,0.0,effective_rank,pool_00|pool_01|pool_02,0.0007791065202533143,0.0006140671935515596,0.2687642792757293,28
20260920,32,8,3,512,4,0.0,target_energy,pool_01|pool_02|pool_03,0.0007310845127026511,0.0006140671935515596,0.1905610988177082,16
20260920,32,8,3,512,4,0.0,second_moment_mmd,pool_00|pool_01|pool_02,0.0007791065202533143,0.0006140671935515596,0.2687642792757293,28
20260920,32,8,3,512,4,0.0,collapse_4s,pool_00|pool_01|pool_02,0.0007791065202533143,0.0006140671935515596,0.2687642792757293,28
20260920,32,8,3,512,4,0.0,spectrum_rank_l,pool_00|pool_01|pool_04,0.0007145134248480733,0.0006140671935515596,0.16357530959367214,12
20260920,32,8,3,512,4,0.0,facility_subspace,pool_01|pool_03|pool_06,0.0006140671935515596,0.0006140671935515596,0.0,1
20260920,32,8,3,512,4,0.0,kcenter_subspace,pool_00|pool_03|pool_07,0.0008201369254451918,0.0006140671935515596,0.33558173121380036,33
20260920,32,8,3,512,4,0.0,dpp_subspace,pool_00|pool_01|pool_02,0.0007791065202533143,0.0006140671935515596,0.2687642792757293,28
20260920,32,8,3,512,4,0.0,conditional_oracle,pool_01|pool_03|pool_06,0.0006140671935515596,0.0006140671935515596,0.0,1
20260920,32,8,3,512,4,0.5,target_a_estimated,pool_00|pool_01|pool_07,0.04690059452554862,0.006578795106781721,6.129055361095128,31
20260920,32,8,3,512,4,0.5,isotropic_a,pool_02|pool_03|pool_06,0.010310719559751436,0.006578795106781721,0.5672656455165593,2
20260920,32,8,3,512,4,0.5,bayesian_d,pool_00|pool_03|pool_06,0.03161604700142068,0.006578795106781721,3.805750367393175,16
20260920,32,8,3,512,4,0.5,effective_rank,pool_00|pool_01|pool_02,0.030903975084481228,0.006578795106781721,3.6975129309961345,14
20260920,32,8,3,512,4,0.5,target_energy,pool_01|pool_02|pool_03,0.14422863934931685,0.006578795106781721,20.923260567978385,52
20260920,32,8,3,512,4,0.5,second_moment_mmd,pool_00|pool_01|pool_02,0.030903975084481228,0.006578795106781721,3.6975129309961345,14
20260920,32,8,3,512,4,0.5,collapse_4s,pool_00|pool_01|pool_02,0.030903975084481228,0.006578795106781721,3.6975129309961345,14
20260920,32,8,3,512,4,0.5,spectrum_rank_l,pool_00|pool_01|pool_04,0.03750885907283341,0.006578795106781721,4.701478532773817,25
20260920,32,8,3,512,4,0.5,facility_subspace,pool_01|pool_03|pool_06,0.006578795106781721,0.006578795106781721,0.0,1
20260920,32,8,3,512,4,0.5,kcenter_subspace,pool_00|pool_03|pool_07,0.02838566347874638,0.006578795106781721,3.314720707669578,11
20260920,32,8,3,512,4,0.5,dpp_subspace,pool_00|pool_01|pool_02,0.030903975084481228,0.006578795106781721,3.6975129309961345,14
20260920,32,8,3,512,4,0.5,conditional_oracle,pool_01|pool_03|pool_06,0.006578795106781721,0.006578795106781721,0.0,1
20260920,32,8,3,512,4,1.0,target_a_estimated,pool_00|pool_01|pool_07,0.1841953177486098,0.025295445699154706,6.281758144896614,29
20260920,32,8,3,512,4,1.0,isotropic_a,pool_02|pool_03|pool_06,0.04143577898998138,0.025295445699154706,0.6380726982551659,2
20260920,32,8,3,512,4,1.0,bayesian_d,pool_00|pool_03|pool_06,0.12414582159292714,0.025295445699154706,3.9078329383646997,16
20260920,32,8,3,512,4,1.0,effective_rank,pool_00|pool_01|pool_02,0.12198437836360182,0.025295445699154706,3.8223850180144545,15
20260920,32,8,3,512,4,1.0,target_energy,pool_01|pool_02|pool_03,0.5747140971300991,0.025295445699154706,21.72006209992593,51
20260920,32,8,3,512,4,1.0,second_moment_mmd,pool_00|pool_01|pool_02,0.12198437836360182,0.025295445699154706,3.8223850180144545,15
20260920,32,8,3,512,4,1.0,collapse_4s,pool_00|pool_01|pool_02,0.12198437836360182,0.025295445699154706,3.8223850180144545,15
20260920,32,8,3,512,4,1.0,spectrum_rank_l,pool_00|pool_01|pool_04,0.14743441774711857,0.025295445699154706,4.828496540467969,25
20260920,32,8,3,512,4,1.0,facility_subspace,pool_01|pool_03|pool_06,0.025295445699154706,0.025295445699154706,0.0,1
20260920,32,8,3,512,4,1.0,kcenter_subspace,pool_00|pool_03|pool_07,0.10949588917531611,0.025295445699154706,3.3286799717854,11
20260920,32,8,3,512,4,1.0,dpp_subspace,pool_00|pool_01|pool_02,0.12198437836360182,0.025295445699154706,3.8223850180144545,15
20260920,32,8,3,512,4,1.0,conditional_oracle,pool_01|pool_03|pool_06,0.025295445699154706,0.025295445699154706,0.0,1
20260920,32,8,1,512,8,0.0,target_a_estimated,pool_00,0.004728235657026347,0.004728235657026347,0.0,1
20260920,32,8,1,512,8,0.0,isotropic_a,pool_02,0.02669709972620865,0.004728235657026347,4.646313268361676,3
20260920,32,8,1,512,8,0.0,bayesian_d,pool_06,0.18320804653784273,0.004728235657026347,37.74765553734367,8
20260920,32,8,1,512,8,0.0,effective_rank,pool_00,0.004728235657026347,0.004728235657026347,0.0,1
20260920,32,8,1,512,8,0.0,target_energy,pool_02,0.02669709972620865,0.004728235657026347,4.646313268361676,3
20260920,32,8,1,512,8,0.0,second_moment_mmd,pool_01,0.007790959891930849,0.004728235657026347,0.6477520278316016,2
20260920,32,8,1,512,8,0.0,collapse_4s,pool_00,0.004728235657026347,0.004728235657026347,0.0,1
20260920,32,8,1,512,8,0.0,spectrum_rank_l,pool_00,0.004728235657026347,0.004728235657026347,0.0,1
20260920,32,8,1,512,8,0.0,facility_subspace,pool_04,0.1037772311616218,0.004728235657026347,20.94840500544948,5
20260920,32,8,1,512,8,0.0,kcenter_subspace,pool_00,0.004728235657026347,0.004728235657026347,0.0,1
20260920,32,8,1,512,8,0.0,dpp_subspace,pool_00,0.004728235657026347,0.004728235657026347,0.0,1
20260920,32,8,1,512,8,0.0,conditional_oracle,pool_00,0.004728235657026347,0.004728235657026347,0.0,1
20260920,32,8,1,512,8,0.5,target_a_estimated,pool_00,0.09325908646649278,0.05003270018818723,0.8639626907146487,2
20260920,32,8,1,512,8,0.5,isotropic_a,pool_02,0.10095162673014374,0.05003270018818723,1.017712942744164,3
20260920,32,8,1,512,8,0.5,bayesian_d,pool_06,0.24430405713956047,0.05003270018818723,3.882887715847103,8
20260920,32,8,1,512,8,0.5,effective_rank,pool_00,0.09325908646649278,0.05003270018818723,0.8639626907146487,2
20260920,32,8,1,512,8,0.5,target_energy,pool_02,0.10095162673014374,0.05003270018818723,1.017712942744164,3
20260920,32,8,1,512,8,0.5,second_moment_mmd,pool_01,0.05003270018818723,0.05003270018818723,0.0,1
20260920,32,8,1,512,8,0.5,collapse_4s,pool_00,0.09325908646649278,0.05003270018818723,0.8639626907146487,2
20260920,32,8,1,512,8,0.5,spectrum_rank_l,pool_00,0.09325908646649278,0.05003270018818723,0.8639626907146487,2
20260920,32,8,1,512,8,0.5,facility_subspace,pool_04,0.19356758240715097,0.05003270018818723,2.8688214243702257,6
20260920,32,8,1,512,8,0.5,kcenter_subspace,pool_00,0.09325908646649278,0.05003270018818723,0.8639626907146487,2
20260920,32,8,1,512,8,0.5,dpp_subspace,pool_00,0.09325908646649278,0.05003270018818723,0.8639626907146487,2
20260920,32,8,1,512,8,0.5,conditional_oracle,pool_01,0.05003270018818723,0.05003270018818723,0.0,1
20260920,32,8,1,512,8,1.0,target_a_estimated,pool_00,0.37269083876879233,0.1972855987895175,0.8890929751360783,7
20260920,32,8,1,512,8,1.0,isotropic_a,pool_02,0.3247811311732261,0.1972855987895175,0.6462485511663352,4
20260920,32,8,1,512,8,1.0,bayesian_d,pool_06,0.340820346194466,0.1972855987895175,0.7275480231990202,6
20260920,32,8,1,512,8,1.0,effective_rank,pool_00,0.37269083876879233,0.1972855987895175,0.8890929751360783,7
20260920,32,8,1,512,8,1.0,target_energy,pool_02,0.3247811311732261,0.1972855987895175,0.6462485511663352,4
20260920,32,8,1,512,8,1.0,second_moment_mmd,pool_01,0.21718329776089135,0.1972855987895175,0.10085733116588269,2
20260920,32,8,1,512,8,1.0,collapse_4s,pool_00,0.37269083876879233,0.1972855987895175,0.8890929751360783,7
20260920,32,8,1,512,8,1.0,spectrum_rank_l,pool_00,0.37269083876879233,0.1972855987895175,0.8890929751360783,7
20260920,32,8,1,512,8,1.0,facility_subspace,pool_04,0.33397468202191455,0.1972855987895175,0.6928487637773783,5
20260920,32,8,1,512,8,1.0,kcenter_subspace,pool_00,0.37269083876879233,0.1972855987895175,0.8890929751360783,7
20260920,32,8,1,512,8,1.0,dpp_subspace,pool_00,0.37269083876879233,0.1972855987895175,0.8890929751360783,7
20260920,32,8,1,512,8,1.0,conditional_oracle,pool_07,0.1972855987895175,0.1972855987895175,0.0,1
20260920,32,8,3,512,8,0.0,target_a_estimated,pool_00|pool_01|pool_07,0.0005130095587169703,0.00039961865823262555,0.28374776339481567,7
20260920,32,8,3,512,8,0.0,isotropic_a,pool_02|pool_03|pool_07,0.0005155823728821285,0.00039961865823262555,0.29018593666864845,8
20260920,32,8,3,512,8,0.0,bayesian_d,pool_00|pool_03|pool_06,0.0004999005935434897,0.00039961865823262555,0.25094407692167403,6
20260920,32,8,3,512,8,0.0,effective_rank,pool_00|pool_03|pool_07,0.0005512515014924335,0.00039961865823262555,0.3794438526229665,11
20260920,32,8,3,512,8,0.0,target_energy,pool_01|pool_02|pool_03,0.0012712130634494057,0.00039961865823262555,2.1810653413219976,51
20260920,32,8,3,512,8,0.0,second_moment_mmd,pool_00|pool_01|pool_02,0.0006784694418268122,0.00039961865823262555,0.697792202264646,30
20260920,32,8,3,512,8,0.0,collapse_4s,pool_00|pool_01|pool_07,0.0005130095587169703,0.00039961865823262555,0.28374776339481567,7
20260920,32,8,3,512,8,0.0,spectrum_rank_l,pool_00|pool_01|pool_07,0.0005130095587169703,0.00039961865823262555,0.28374776339481567,7
20260920,32,8,3,512,8,0.0,facility_subspace,pool_01|pool_04|pool_06,0.000586235926762102,0.00039961865823262555,0.46698837675602983,19
20260920,32,8,3,512,8,0.0,kcenter_subspace,pool_00|pool_04|pool_07,0.0007607034635731535,0.00039961865823262555,0.9035734390818502,37
20260920,32,8,3,512,8,0.0,dpp_subspace,pool_00|pool_05|pool_07,0.0006002878955247426,0.00039961865823262555,0.5021518218884157,21
20260920,32,8,3,512,8,0.0,conditional_oracle,pool_01|pool_03|pool_06,0.00039961865823262555,0.00039961865823262555,0.0,1
20260920,32,8,3,512,8,0.5,target_a_estimated,pool_00|pool_01|pool_07,0.08902261426540842,0.028486913807240388,2.125035406354968,30
20260920,32,8,3,512,8,0.5,isotropic_a,pool_02|pool_03|pool_07,0.04357725082122682,0.028486913807240388,0.5297287419794485,2
20260920,32,8,3,512,8,0.5,bayesian_d,pool_00|pool_03|pool_06,0.06735684846166451,0.028486913807240388,1.3644838790695792,15
20260920,32,8,3,512,8,0.5,effective_rank,pool_00|pool_03|pool_07,0.06612024485788442,0.028486913807240388,1.3210743468139026,14
20260920,32,8,3,512,8,0.5,target_energy,pool_01|pool_02|pool_03,0.13591323524219162,0.028486913807240388,3.7710761566473088,43
20260920,32,8,3,512,8,0.5,second_moment_mmd,pool_00|pool_01|pool_02,0.07708584926198209,0.028486913807240388,1.7060091445353245,21
20260920,32,8,3,512,8,0.5,collapse_4s,pool_00|pool_01|pool_07,0.08902261426540842,0.028486913807240388,2.125035406354968,30
20260920,32,8,3,512,8,0.5,spectrum_rank_l,pool_00|pool_01|pool_07,0.08902261426540842,0.028486913807240388,2.125035406354968,30
20260920,32,8,3,512,8,0.5,facility_subspace,pool_01|pool_04|pool_06,0.06452931582492955,0.028486913807240388,1.2652266321853518,13
20260920,32,8,3,512,8,0.5,kcenter_subspace,pool_00|pool_04|pool_07,0.11718422796212297,0.028486913807240388,3.113616124058296,38
20260920,32,8,3,512,8,0.5,dpp_subspace,pool_00|pool_05|pool_07,0.13686884649038683,0.028486913807240388,3.8046217788463803,44
20260920,32,8,3,512,8,0.5,conditional_oracle,pool_02|pool_03|pool_06,0.028486913807240388,0.028486913807240388,0.0,1
20260920,32,8,3,512,8,1.0,target_a_estimated,pool_00|pool_01|pool_07,0.35619902858861024,0.11812909666378651,2.0153369377098276,31
20260920,32,8,3,512,8,1.0,isotropic_a,pool_02|pool_03|pool_07,0.17110932091789072,0.11812909666378651,0.44849428083661746,2
20260920,32,8,3,512,8,1.0,bayesian_d,pool_00|pool_03|pool_06,0.2752011013190098,0.11812909666378651,1.329663978573156,15
20260920,32,8,3,512,8,1.0,effective_rank,pool_00|pool_03|pool_07,0.2659748840026896,0.11812909666378651,1.251561143819586,14
20260920,32,8,3,512,8,1.0,target_energy,pool_01|pool_02|pool_03,0.555328870321184,0.11812909666378651,3.701033750403891,46
20260920,32,8,3,512,8,1.0,second_moment_mmd,pool_00|pool_01|pool_02,0.31531408935661925,0.11812909666378651,1.6692330531744555,22
20260920,32,8,3,512,8,1.0,collapse_4s,pool_00|pool_01|pool_07,0.35619902858861024,0.11812909666378651,2.0153369377098276,31
20260920,32,8,3,512,8,1.0,spectrum_rank_l,pool_00|pool_01|pool_07,0.35619902858861024,0.11812909666378651,2.0153369377098276,31
20260920,32,8,3,512,8,1.0,facility_subspace,pool_01|pool_04|pool_06,0.26130553308717014,0.11812909666378651,1.2120336180245725,12
20260920,32,8,3,512,8,1.0,kcenter_subspace,pool_00|pool_04|pool_07,0.472157057416094,0.11812909666378651,2.99695816484507,38
