sample_index,sample_id,domain,class_name,class_id,relative_path,content_sha256,byte_size
488,fc1eb195c7265fe1cb44873b890a1d94b2e9bab9b0e5600e77e5ca34020756b0,art_painting,elephant,1,art_painting/elephant/pic_112.jpg,f56f968bcc169f0a3d84e8c7e90c0587f3bd349e12c2fa1ae5d604ef823bd3ca,23150
489,76cb25b7ee2a9a25c84a17013f7a0f7409b2a3879fe8caea7e0d95e7e1d55703,art_painting,elephant,1,art_painting/elephant/pic_113.jpg,287833a8a6c25c99be3a50b3ff9a7e394bed0aa73726e74fe824b5854a66a0b0,32316
490,b1119d7971a66ba1fa168bd5167f6db6b5756b2cd9eee1a8254e1f5386708635,art_painting,elephant,1,art_painting/elephant/pic_114.jpg,b469879b2286fd9129633393200becaeae6908dd568d6b115d7309959422a0ff,40528
491,133bd06f806c8ab43d8cf3a1e3f39de83bf771f4a0afcafd662ef3e0ce93a79a,art_painting,elephant,1,art_painting/elephant/pic_115.jpg,e3723ff586ceba56cf3525db576f96bbc63e6ff17463e66d4bc6e805b2359b70,27414
492,cd44ebd34c2763a1b4b70069e5bf81ea47196e3031ba0dc0b417e8faa02da3ba,art_painting,elephant,1,art_painting/elephant/pic_116.jpg,15255f2248a4fd4fbaa476a1055edc4774d275845c9bef5026f8d0c353ee1157,26979
493,9f44d53890c8647a569123cd567f61d7449161dc7c16e89fb81e093d088f8ea6,art_painting,elephant,1,art_painting/elephant/pic_117.jpg,18b052189cc9f6b08883c6575fe798289b2715081fca64f785d60f88554de448,32902
494,5e9da30ab74b6b836c43fe67f10c178e5ac4338bfba0a486112b7b7a44201fe5,art_painting,elephant,1,art_painting/elephant/pic_118.jpg,c4a705d387f1ef80bdfceda4b0d303b16a88c420b103fd66be5bb67406d2f025,30078
495,ae1d162e6b004e86500f1260170e18b327b59625782cf056d29055245e47eac7,art_painting,elephant,1,art_painting/elephant/pic_119.jpg,193e5b8e1306af18a2a58138b3427f09b8e2a400f43c0b24fcc5673fa6710365,33540
496,82a2529c7e35ff300aeb6b6b602f1c4ef8b98d70a9388a6b63c45632b3dcc1b6,art_painting,elephant,1,art_painting/elephant/pic_120.jpg,79f4d4c5ec13de304a3fe1f1ae55ec111f23e9209ee303ed1e9a714cf1d6d40e,22286
497,df7ab63a4330b4dfe07c18dfc4a0cbb6232a73714d02ae961e39aa0169ca782a,art_painting,elephant,1,art_painting/elephant/pic_121.jpg,bd81798389ba6d30525972e75960d0001f99cc92b90f3f7ce9428adb3c0a4e73,13705
498,d8c636de98f450d3f5fe78fe0a0db616657739d2adaba4e05c02e5821e087dc2,art_painting,elephant,1,art_painting/elephant/pic_122.jpg,6addecfe4b45ad36be8a694fea35af07340d1f4a15cee66d6946fd044f86d6fb,27097
499,8de6e10b570e455e5da7919094ad43caac972cd7c09a080ef58089d2f6d83860,art_painting,elephant,1,art_painting/elephant/pic_123.jpg,9992dd24d7374499b7ccb35197b3bc4d5f5c26dba2eabf56abd503bd99959ee3,31696
500,b0e1970218c08ebe49e78a57932ffc7d99067f45851a9e099759d01a45186026,art_painting,elephant,1,art_painting/elephant/pic_124.jpg,c85616f18c97463b71a52d8c694dc65df3323c7935df74b699004eabb161873f,22876
501,4831c8dc4764130e903aedf8000f84790d08cb85c2c071c6969d4799a8de8521,art_painting,elephant,1,art_painting/elephant/pic_125.jpg,3d0a278acdbc82d2411ccf4bf749ce7a11b23d2d663f4e477c6437bf33016016,21278
502,9338dafff5dc9687a90b300a6653dc0636df737f235738dd98f0f2edc09c55b5,art_painting,elephant,1,art_painting/elephant/pic_126.jpg,9f64c88d8adc9661f1af4fa92abc1a1d97c669d5328b2a205469326215bbb3dd,37006
503,ed8216c4546263ea0c90d0130757d2333345369074c70aef64510f9b5531451a,art_painting,elephant,1,art_painting/elephant/pic_127.jpg,93128c28d948218854bc5c3ad4f0ef9429834db720f77a4a40d6688e4aaecdc2,24911
504,d054d84befe0202e239ad5a97c2aad17ac2e0e4d8384a4ca2849b3f91737a5f4,art_painting,elephant,1,art_painting/elephant/pic_128.jpg,72ecc9eae7882450b8f7abb8a3a2c93c4b1db9b37659430e4f0e4749a3c6d389,24457
505,7c70a5c37b9bcc52ff4185b0886d0d7c20c7989fbee20e8952a5b90296116ab9,art_painting,elephant,1,art_painting/elephant/pic_129.jpg,2b77107d81ec61820bb7d63c8cb8151237749486d9d9faced81e7cbec62003db,31161
506,6a9df0d70aa7d70cf56b42ae17bbd4a3ffe036424251e7ee5832f61370965bf2,art_painting,elephant,1,art_painting/elephant/pic_130.jpg,f621d642093f0d421f8991535460da068a16eefd9ad1a103e718a95ecb0ed365,25266
507,ba5147f9ae2ac9956dbd840a9cc83baca9098c409a5c747310270924e21f2e11,art_painting,elephant,1,art_painting/elephant/pic_131.jpg,3fe8c88abea5cfab8391a0af0ae22aed09c6248edee8f15cc5dc462c29be8f60,30001
508,95cb8f10b9037764d6281f9db4cb450b15c62cba2ec135d6ee2e41eece56589c,art_painting,elephant,1,art_painting/elephant/pic_132.jpg,7bcf6d22c1bd503c24d6bb78bcefa08017c902355e44cea4bed8bb14e8bb93a2,24264
509,ec1de3b95b594300d49a7c8e2cdde7b98b6deceb9891c185627d8a95b850132b,art_painting,elephant,1,art_painting/elephant/pic_133.jpg,71316d03b7c7e425e62787846b6cc8cfea2b9facf6d072a1c7efe61dc5c116ae,26271
510,5ff37c798441ddc5e1c5458d6e64322f519dde93da67190cf8cb1563dfef7af6,art_painting,elephant,1,art_painting/elephant/pic_134.jpg,46d0d9b8d4a52bc83c70a180cdd8d31116cc4e10a1f840640fce113d63200bfc,26831
511,eedb96106a573eb1c5c5547750ddfe266cffb9bd38ffa1e17af0e024c6120e13,art_painting,elephant,1,art_painting/elephant/pic_135.jpg,700b9ed8c0ee75182ceeeb9319b7764ab6d38b5fe0abb431ec862f6113f66706,30422
512,143a71c0300928374ed15a988be8f1d9ebf5a561ef75dff32243f1fc8a5d64d0,art_painting,elephant,1,art_painting/elephant/pic_136.jpg,691c58df44fb8e19156b23c252ce3bb59a3e54366fbb614de42c001185b4a6dc,36205
513,b31cf334dfbbfd8ad05e509866e0377211082d9e0da7830ccd76360909e7be5e,art_painting,elephant,1,art_painting/elephant/pic_137.jpg,6efc35e209d8ea82b71182528ad92446376567a03d217054d06285c390611824,22583
514,02a1d483a17e236b4a0fa41aba14a981dcd7754bb8b4b876885e5c804555a5de,art_painting,elephant,1,art_painting/elephant/pic_138.jpg,e4de9511601c63bb07f9cc97d103d3e646cbabeda1e97b380db72d995cccd6a7,34820
515,9c4fe86ee92a1956f5984d6aa6ae227b0d62a8dfcfe33fdc26887eb6579a3b3f,art_painting,elephant,1,art_painting/elephant/pic_139.jpg,d5bd4aadde7241ecafdf9f10da0daba19e6f9f9847ef634092ef5e39cc590f8e,30055
516,c91d6e242f4df3d31f2e6cb4036a634c0899f3d1b44413ef5c6f8d51560ee2bd,art_painting,elephant,1,art_painting/elephant/pic_140.jpg,10bf40e2db4b0b5211d14a1d72c002bfe8c90453ef198ecdde8fac8e6729f4ad,20002
517,7407be9f092c3e7891d7e4f05f2189b8e13787ca3c20f2236f863b475f4120d3,art_painting,elephant,1,art_painting/elephant/pic_141.jpg,9e7fe5cc32ec0b12115f53f5a43707025f62be7f2e8d201bff5ce9af9e162d71,29109
518,cbaeaa47c4bb8b205880e81699e3bd540a0f987b5b1ee184eb08d798af98eb0c,art_painting,elephant,1,art_painting/elephant/pic_142.jpg,53d36623aa890bcf25183d16a9e46360c9802707405fd8dadd4fe68f5ed47105,20027
519,546591243f59d22ba57fa0dda912f678f3443ec366e1d5cbee661cb2efa50c87,art_painting,elephant,1,art_painting/elephant/pic_143.jpg,6ecdb2ef3f622395ec73b3d80c4a8cbb270e85121ef20016eb06388a2681a375,28764
520,85ee197f2d4032518f1fa938a8f81f18313a88105532915ae34aa1926071e735,art_painting,elephant,1,art_painting/elephant/pic_144.jpg,4f7a3aab067ec79f97b31c0a58f1358372204b184f084c69c428d2d94efbd25b,20876
521,96cc45b6e3d095af7442e718e9e59b06ff5259fea0bae2bd05e855d83209e43f,art_painting,elephant,1,art_painting/elephant/pic_145.jpg,75b49ac50d1a681afae8e8a128a74423d711c73c4b26dbb50e7042d89f0f8650,24916
522,170ba0cc7fa1b2e812a0ac60c0018f9c90f92c8c02b251e58c221e0f3e3f004c,art_painting,elephant,1,art_painting/elephant/pic_146.jpg,017a2c822b4ad5abfec4cb4fcbfc24a22b613d84f5f1d38a8a8ec84327b5579c,15916
523,9a78aab272a913d7948901b97d0ddcc4bab2df40c4c58b6dd63d56932179185d,art_painting,elephant,1,art_painting/elephant/pic_147.jpg,c12daf352f37dc200ab2228da38a6e9946b5f1279b85bc45240d8a9e2b1fc8a4,34391
524,434428decee636ebf940b4b8cf3bca255f27eaee06989e8e3672cdcfaa780d3c,art_painting,elephant,1,art_painting/elephant/pic_148.jpg,584a212ca671c4a32bb4f5af26cac0cd8d430580805f919f43d503ce3cd93d69,32298
525,38c33a6cbfb735c0cd8e1e6321c0df19b8615e76974dd8cddfa3c7f26b100a33,art_painting,elephant,1,art_painting/elephant/pic_149.jpg,a8f07a2e5034cb35d71e599af45b940199223fff01f7634da004e5a1cefd5c4d,23425
526,9db12ed3ee9245d994aad0e3a14ff03daf5bb446318c2f8ff4bafe7cce8599f7,art_painting,elephant,1,art_painting/elephant/pic_150.jpg,989bc3cce8637f1fde602b16126e7c8e7069cf6f784dc3041ec435f5c8a1893a,26406
527,fbb9b326e072e1a9ef9122835e12e28aacc6b34f095824e75e2b6ea0c57a2731,art_painting,elephant,1,art_painting/elephant/pic_151.jpg,9b52333be8e4ecabb478729f821946815134c9fc7d40f5ab0400daa521b10548,24069
528,665d06f936a8990a7a9f2a7b633503bf838f69d04b1ef6edfe1ad7e8cbf565d1,art_painting,elephant,1,art_painting/elephant/pic_152.jpg,6819a94926aff0d6b988367a824c7d36179d08ff9d8f779b8534eab3d308a06b,24762
529,b79969e7f70bcbab4ab567a3fa755fa20aa23181b150e5a673b6cf415c189ba7,art_painting,elephant,1,art_painting/elephant/pic_153.jpg,3eb85a0f0ea9463f0e152c11e63d18999ff3d0fc3e7b4b23de2cfa3edc49cd36,8888
530,0669c9e05c7acdb117ba850bd360d8b7e56592ec429071f5728ae68f7970db7f,art_painting,elephant,1,art_painting/elephant/pic_154.jpg,22f24c6eb78cc32661aa077753b46dfa37a959448578aedaffc4cb65637b8ecd,30178
531,c5672c66fe05e2de2f7afc6c1d2952affc9a804f0dff3321135a082fcceaf405,art_painting,elephant,1,art_painting/elephant/pic_155.jpg,a8721871d410b4dd638dd6a76bf20755d24135f03a8e3bd083e0495393d9e29a,26090
532,9550800165b4ce6641f48cd600e99ae611a6ca94ca57da49602429707bf63068,art_painting,elephant,1,art_painting/elephant/pic_156.jpg,0b37e6b7aa602c047737a7ab901747b3671c24051985431aaf0e92d355250992,37424
533,73a3cd717ad0f77690626675b5d61291d28d9f84574e0406fb143c50bdccf5f1,art_painting,elephant,1,art_painting/elephant/pic_157.jpg,327d098169ba5789530ee7bad587b119c4466796002207ca94d6ea6ebcc98b9b,24281
534,a95c7ac93fb9fe5b56406e78017929b1896966284a41bfc194aa1a0cd448334d,art_painting,elephant,1,art_painting/elephant/pic_158.jpg,9c6aa2daf39378c58927e4cf608b356601128827198b10e0cf9211ee2a8982a2,14000
535,e4fedb23f735a72bfe3bc29a5160b4fef228a57d5c4e069f335794d055be5259,art_painting,elephant,1,art_painting/elephant/pic_159.jpg,a795606341608025b1aec18294bcbc630b38981189f29b4a03d177dfae9b487a,15032
536,ba7bf7e22665e1b28d962e895de8a6a30b66396000104ab59bf44da1af260873,art_painting,elephant,1,art_painting/elephant/pic_160.jpg,e11b48d59f5ccb595adfc4215808fc2b71cade7fb92baff418f2a7502a016d9a,16986
537,11e7c51831a2ddccdd810b756529a5626f9556016ee6933b8827934bc168f568,art_painting,elephant,1,art_painting/elephant/pic_161.jpg,d14c79dec2a74ffe228d206036b2ffbbf4d7b7658f8c05673fec34ebeb183400,31903
538,1edbcce98b4bb925095dee5660a7e00575e72edd068cbef8a048ffaadfa31a7f,art_painting,elephant,1,art_painting/elephant/pic_162.jpg,c31dd606d55919d2824c060930be90de4bd65fa03e98249d84a3833eb810ab89,32717
539,b9c820dcbb2c46671926dc759ace056f0827609f30b9c1e41c1d6412a1142030,art_painting,elephant,1,art_painting/elephant/pic_163.jpg,0f90de359bb1924874f9e8a6bed1f2f0b18235cb9b18da83f265de1eaedf9d37,35633
540,869314ff4439ffb97a653ea75c03d455474ecb5abf1f153468fb196bfccbb266,art_painting,elephant,1,art_painting/elephant/pic_164.jpg,14548510eeaedeecb0da2e7a683362ca069ebe937fa3b6f1ee4df01c8cc6ab4b,44432
541,cc6ab3120d997598b43356ecab7f2de868a17a83019d4113b9b67d725678c1f4,art_painting,elephant,1,art_painting/elephant/pic_165.jpg,72a8cd27ca3245eda8b9f690be7fe700c02e7793c463f674ac9f8a17812830d7,33468
542,0e21bfc34b9eecca0a6a9dd5505bd661f448750bb76e8749d3c5e18c32e00389,art_painting,elephant,1,art_painting/elephant/pic_166.jpg,771686d717116f8f8813f1b2236f9955e2cf4e6abbc3484f09de434afd60fdb8,35670
543,e28f42a21b8da9160737238a53ea9b7e0caa15b412c3fcfc419cf539103fd7c2,art_painting,elephant,1,art_painting/elephant/pic_167.jpg,53813e4f39b40c3cb35c29c5cd86d7f30396081a0a3ce14816685c70efc90cc2,33088
544,aaa83c02959fb0f584db80bcb8ff750d22f9cc2e979c9371cb89b320eeadd2af,art_painting,elephant,1,art_painting/elephant/pic_168.jpg,2e44385321a6c05176ebd2a1774eee540546253d4397dd358cb1a0b3358aef75,25087
545,514900eb1515bff36371e97d92d580508c40a476d203bb1f7dd1e0017554fa07,art_painting,elephant,1,art_painting/elephant/pic_169.jpg,4d8a22cc470ccac4b2c6b8d9535b9d39558af5a0253775e4fa6580019dfc790b,34221
546,075bd18cabf0d3d4752e7bdfa5d10d27eb27d558dead41d449e12c27a02e14f9,art_painting,elephant,1,art_painting/elephant/pic_170.jpg,e39f2a7f1f07caa58626ec5f6df9c53552dce7adb3bec400fc4a0ea200ddcb35,30330
547,86f6a1326fc2e5be20bf26b311d447bf10dfb32de2a2a47c531229d00584afed,art_painting,elephant,1,art_painting/elephant/pic_171.jpg,8e8a30221e941ddc791d6ad17e9c2d36cab3ee9f4c292e038e0c160e01d70461,27045
548,95d701d0a81326b21fe58111a4962a075972fa5db6c55ac156fd50abe41d0e35,art_painting,elephant,1,art_painting/elephant/pic_172.jpg,c28a61c2ccedb41b87c7fbaf2ecf935a729cc64b8bae42ffac4ac0f23b9964ca,20113
549,18d83856b3f49ed126ff1fd5c08394e50df76d5733dfccb4f405595198427534,art_painting,elephant,1,art_painting/elephant/pic_173.jpg,8d746e92d7d978916ea94608cf69427bfde1a08cba41b59f612dd7367c22134d,24551
550,5e04b1a3a400b81a020c6757d29309abd123f7be073ab4c866ee5a298af469b5,art_painting,elephant,1,art_painting/elephant/pic_174.jpg,d14b6f0135fc9e84e0b6c11fbe6e3862e7a72cb62bb5809d01bcdae6c68b51ea,29423
551,20343dbee0650a1f7677ff66770400f9af83467a4e6617b24602590f16183d67,art_painting,elephant,1,art_painting/elephant/pic_175.jpg,bd866eaa4c95b9d1f0ae33026377840fd822f4990670a64ca129e87feedce6ce,23397
552,f302314ac465542edbae9e0db9ace0bcf2a5c7f924d3f61039f0f3d6b5889bbd,art_painting,elephant,1,art_painting/elephant/pic_176.jpg,bc65ef4a1d1d52997492501ecb5601a38456abe6e8e2a1ddafb9e0e9ee8f1571,11669
553,62952e6c87d9aca7bbc9423519a2c1c676aa1285ead3a3b7f9b14a2c03720cf5,art_painting,elephant,1,art_painting/elephant/pic_177.jpg,ead4adb76a651502b047fd1f7269a74858bdae39e504eb98b8c036e7b5030746,32650
554,40908d104c38116d34a547be6612e461cdf3ad9f5bc5ae17095e9247c7255430,art_painting,elephant,1,art_painting/elephant/pic_178.jpg,429483c50f5263f263e3d5294cef21a4c37c25a781740514300bee3ced6f3645,31744
555,5b446ede199dcd6a118aef100c5bbdd7be5d7c13f507ce7de78dd9cd8f70c967,art_painting,elephant,1,art_painting/elephant/pic_179.jpg,5c8c488c75441f4f9188088bfadb81acdd94a4aeb04743ba8fba887b6b15b8e6,18092
556,fc8ad89478b6869b3a544fccb259abfe5c1f1509e730ef5d7fc0ad8dfd8d76ab,art_painting,elephant,1,art_painting/elephant/pic_180.jpg,8084cc1252c8a6437859ced8a579676085b1d81798f1c5b8154ba5a3011adc9f,27908
557,a15d9f0c14b84f2ec43784c9a717b36fa1ba4c3338cdd606d454b00c85673d9c,art_painting,elephant,1,art_painting/elephant/pic_181.jpg,e824244b95a1b224118a77e9b825cd551f39ac2e11503834570d8f6cd92340a2,27511
558,eb97031bdc9941e5ba22f4da85fe3631b4c913a9b83ef3dec79ad68297ab2a77,art_painting,elephant,1,art_painting/elephant/pic_182.jpg,37e0c1f70aa9f88ec9fd242103f9e40d3a13a4c01e895fd5d0830c8b1b156248,16762
559,e53c0f0fbee5110c58ed0a278eb1f8f2ff2090e5858daa5dc644096c500a7975,art_painting,elephant,1,art_painting/elephant/pic_183.jpg,e09a5af021884e1659cd746f7372e621f9283ebd4d655bdc60f04e68d7bf1205,35977
560,aaa6d6ac5850fb2df126fe7146aa725e30691b6aef2ee344c57285276b2ae095,art_painting,elephant,1,art_painting/elephant/pic_184.jpg,97b011570a3092beeb7cc9f93c6259ce1d561b6fb515b85bdf30999a7a77d663,21683
561,0ac7c17281383eec6e0cd567474f9835b56c617dea0b85e3f1a73425080db012,art_painting,elephant,1,art_painting/elephant/pic_185.jpg,0b28a4ab4cc77dcb568e8ff96078d6ea0c31bdb8ccc8b3b2acc41f2d22b630b8,24633
562,c33e872d2372267edd6fe96997087d5ca83093690e1465a602f44f347f0748f3,art_painting,elephant,1,art_painting/elephant/pic_186.jpg,d328644d578c2950f3c264e24c851d41ec42c57368d82349ed0cd4b98c234f83,24116
563,a0e3a7d2499968d04a6cb310af55c22153f2516e3ad68b70f43d7455675df5f2,art_painting,elephant,1,art_painting/elephant/pic_187.jpg,040642caf6f29f626c92c16a9b4bf527699c3751864196b109e3e1858821b13e,25105
564,2d63024536aac51a97cf9cd33efd7c8b382cc9f1355db2dc7062fd2d052d7ace,art_painting,elephant,1,art_painting/elephant/pic_188.jpg,1fe6df342bf3d2af0b6dbfd1f345e121cfd575df9ad7d074dcf5ad99c4272c2d,21132
565,50bdf2d40df7a774a40f9879bc710c3d06bfdd1965717f2cf919f191f910becc,art_painting,elephant,1,art_painting/elephant/pic_189.jpg,3ab7eaaff752427be104456aadf126da6f6f73f10458e97bc6095a5c57302b67,29718
566,5d094eac8527fa9e58019c5992fc6783b70c5d6ee693b9b38c366a199f7843d8,art_painting,elephant,1,art_painting/elephant/pic_190.jpg,daf1c0bee915bbf66a17f4c9e672121d055ac4d58a78dffcd9f7572cb0649135,19691
567,6fec7d69d5f2e68cccfe57fbd38597fa734342f220f878fd173347e0e1cdfee7,art_painting,elephant,1,art_painting/elephant/pic_191.jpg,f06def7b1e23d2890aab45737fce0208518bcd68f7548844f8a0b5c6a6df0e4a,23152
568,ebcb4a177113b81c2bb003f00e44e71858d735793b3e00684da01ee159010369,art_painting,elephant,1,art_painting/elephant/pic_192.jpg,d2570c26e02d7443db07a610cd7611bd9cd6f3bfc8b6daefe85b0c6cd7cca014,28495
569,644b9f49a0bc83736927429834da143397208bad796e875cb6cf0a37d2f269eb,art_painting,elephant,1,art_painting/elephant/pic_193.jpg,ade1d469242f63ce92f883cea788215ccb06c9e34b8d814ea31cba8d7b99c053,18307
570,f53dc1614d877757245484087ccaf74053db3bf31bf6a6fa828719f8f491e70b,art_painting,elephant,1,art_painting/elephant/pic_194.jpg,9e309e7dc953443cefe89102293577fd2d5b0263d044eefca49dfff103d19bd2,25989
571,71d585fb98f5dbab518000bc66409a11735d514486dd6d39646edd4d1e3dd667,art_painting,elephant,1,art_painting/elephant/pic_195.jpg,885b478fd6475cab55698a6bb136b4dedbaf75fd6790e703c89feffdf00ab27f,22544
572,c3a68af35db8a34be2dacf1699364293869eb98aaf4c984e5c493194b1c6afb6,art_painting,elephant,1,art_painting/elephant/pic_196.jpg,e15cf57a99859d224f8fab740abd71d9591a7d887c47ce4eb5ababf9e95d7766,22262
573,0d444c516390a1d09d18b52841e8a0cbb5a3af9c5dfca412dbeb11ea5312d86a,art_painting,elephant,1,art_painting/elephant/pic_197.jpg,c212b99f74d9d174b873cfbd2b5b145308ff78827cafb750153cfeab77483be7,34828
574,e9e78bc912b5fd6b439a3e00d70042ce0ec5f96950a811f0f630f53d6cf784ef,art_painting,elephant,1,art_painting/elephant/pic_198.jpg,8a22bc2bca21d5e2153a53754f19b59d0bac765a033431d639641f258328b314,32998
575,1e861b5e10277d8c10f2038cfe56c13c506eab580856204882f0b6376ed18356,art_painting,elephant,1,art_painting/elephant/pic_199.jpg,fceb5afba44a9728b31a48d3a67222305560dc77615a0e4717a257e04ddb63e6,25973
576,26820f425774b28c1f036b5338e7b3bf25901b446b521b596d82eb44bfa57f57,art_painting,elephant,1,art_painting/elephant/pic_200.jpg,2963355c6889f9dee61e37450e2432b3c80698d8d5735e3b648eb9eba094f98a,29067
577,2e417e159bdc468625fed02e976f30005094e2b2ae72cdba98c6a38a821bebed,art_painting,elephant,1,art_painting/elephant/pic_201.jpg,8168922367f94f36e5542cde6b7493e04418dc7737767f7687ad5e9a5e14778d,25200
578,31299ec613f2d8970e6dbd24e1fd9c2ac7309a31a8115ec6f02d61df08937626,art_painting,elephant,1,art_painting/elephant/pic_202.jpg,32e5d727ec97d38a7bb3199877c1b5d1d469b918f527a41b32eb33cc2bf6c56c,33818
579,f1e92c646309d86da52f9b35cea4093cea59b4f595728570c33a9d2270901937,art_painting,elephant,1,art_painting/elephant/pic_203.jpg,a9ee1a73aaccb3db59fdc7bc388da255d5646b50dcd551bf7ba9be1f37223496,18874
580,fdf4b45835c6fc507701fe50df8c4faab21864a408f6ae389163f5e7940031f6,art_painting,elephant,1,art_painting/elephant/pic_204.jpg,1542d93386f1cbc09947bc2ddcf1f7a00689f73f1afcc48fac73750b83c0bdb5,23306
581,ce08214c67170f2840323032b1732652e6ab58b8aa4e6464631d93c92b15cf3e,art_painting,elephant,1,art_painting/elephant/pic_205.jpg,772f090239578a37991c7fdc826afc636c2dcadf2d5a936d064f7bb5553c36ac,29054
582,24713f4fd7b9cb8700bf8c2d43d447f1d2511148caf2a068b12d95630be41579,art_painting,elephant,1,art_painting/elephant/pic_206.jpg,d60bba5b18266c515ec275985f83f6b9860bf12ba129f1df72f294d8c4833fa8,20482
583,076cf8b72813d75915ae81e36567f56b07d4a97a569c009a93c8f545203e5d21,art_painting,elephant,1,art_painting/elephant/pic_207.jpg,4cbfebecef093525710d45b23d34048667d37352a498bbf63de6e8efa9eae57d,11339
584,9ed74c7e4cfd2b4dacc72b65bf001ae8cb93ec46f419b159a1e3b8f7af4c568e,art_painting,elephant,1,art_painting/elephant/pic_208.jpg,2722db04e053fadc8afb5a2b49bb1e4cb58fd115d9716bf2526d48d09992e463,21634
585,41d76dd618c968fbcc2f7f79b510ecb514ae7c6e5cc8cac1830c43ab29ae2f25,art_painting,elephant,1,art_painting/elephant/pic_209.jpg,21d88284cf09f43b946deb8b3f022734b6a70889d65620ee6686b77a06c14b08,20570
586,16f362b4484d5e918e1d0b18a036ad74cd764e26798bd7f5ae7e22bbc4beef20,art_painting,elephant,1,art_painting/elephant/pic_210.jpg,c79813d52771be266747e15cdf8230e24cb8f8b857199721f94cfa96e85a63a6,23234
587,5fc703c84646bc845c5fded5504875c434b28b8d0832ed507264d1111df88980,art_painting,elephant,1,art_painting/elephant/pic_211.jpg,6d0d4c3571846dabe9e092a08b5e1b4047077d1b2fd5ac4e6ebe258044b4d77c,17010
588,e4c39e1873bb469a9fa89c68dc345391f57c2a749f8882de6d9dbd8d26aacf6c,art_painting,elephant,1,art_painting/elephant/pic_212.jpg,01d74c7939fe7afbcaef9e77a832183e7b6e3a7bf66eaa1d081ea60e038d1a18,29584
589,9ac1363e3a2bede6603683380fba3ffc4c7642f84d81c71118928bd2870052b6,art_painting,elephant,1,art_painting/elephant/pic_213.jpg,a52258ad66d83f1282992a92cd7ffc6f2534cf3d88c134e8733387e9339daf4d,25737
590,8fb1676dabde9422c17807cab583cfeaa6080397071e7263665b6a54c8f78fc9,art_painting,elephant,1,art_painting/elephant/pic_214.jpg,bf19523ad22b02d40ec03bfa9c5c26dbd32403e0123a87ed3f27616df9aaaf5a,31121
591,40b1d0b8c64ab48506f51961b23519e9840b00bbc6d0e021ab1cb51df7e667e2,art_painting,elephant,1,art_painting/elephant/pic_215.jpg,67df76b820216b491caa49462e3af16f625d6a68a82da1ae08bf3a7c22204c07,27424
592,4f1d9a8f776993980e7b5a3fb2db06f9ade9b339f4952dba78cd73f8bcfa58e4,art_painting,elephant,1,art_painting/elephant/pic_217.jpg,55f4c9114f140e5f19076996dba54efe1e74c5e0bc5892ff32a726368d337b9d,28793
593,0b4321c1717546f528573df7d94f5051e48c113b37fabc6bb458c9a260c1e5fc,art_painting,elephant,1,art_painting/elephant/pic_218.jpg,2cca1583d2f54f931aa86b7e73f123828999a6702fbe024b6c688722967ca7ff,31468
594,4b1464f733b1cf41fe2b7d1411f2059b30ceea647f17ef9808ee5b4e760103c7,art_painting,elephant,1,art_painting/elephant/pic_219.jpg,70399bd52f2f1a09d30525b4f79f260ee254869fac503b772bcf869e5c6efe06,25945
595,a0877da429baf749801c107c9f5d557b16e440733e0610d908619da0ae926763,art_painting,elephant,1,art_painting/elephant/pic_220.jpg,861f47c58e680c73856183c863fd389b5141ae0b3d6bf55916dcc29dae656ff0,27781
596,fac10ce00d958af679e44532a652e7ee739cacdd5e6a6a804bc0c7ca9361b276,art_painting,elephant,1,art_painting/elephant/pic_221.jpg,3da140533f5b0762d85e0dfc264f24ef44c446a0ce1823945095d323b88e39e3,27926
597,b8cebbb9fae2b18b78e6f0d984d0da01879c96d5451e60c0733550372038cd9b,art_painting,elephant,1,art_painting/elephant/pic_222.jpg,4cf2130df44d4d097f12ff1fa7957d22a79c31ce769c10a6dbffde68870eecd4,32054
598,3ff19018089cea518fa0668030f7447234da1d5ca078dc7a9ef4ef0c6208d299,art_painting,elephant,1,art_painting/elephant/pic_223.jpg,0f0ccc45b1066e04b29552011de8f5838880a4501263e64f6689eac28488f5ee,22941
599,d309ba15d9b936260300e6154bb9a057d9e84e18814e546c8599d62d1a429902,art_painting,elephant,1,art_painting/elephant/pic_224.jpg,278a8913f4106ac6c9c14a94cadb59500920f0108d14eb86bbf0fa1c55584281,28877
600,fb01ca30eaac5a01515196920e4d0a098febc4802857d82f490584ea27efd338,art_painting,elephant,1,art_painting/elephant/pic_225.jpg,eaa6cc7f2c28585b4919125cc49e5c4a45eb040dfc76043351bbd05ab416b39d,30717
601,e03c737656dcc519b7398283c367aafbc017fce477ae3f3a540c8acd84a6e467,art_painting,elephant,1,art_painting/elephant/pic_226.jpg,1a572be219a48fd5351445590d6384cd494bf186f9b57c2a041fc8be51ab4685,16634
602,76136e9424e27d22815211b05bb540e85a97bedb71bc268ed4395aeb6719ab16,art_painting,elephant,1,art_painting/elephant/pic_227.jpg,da083463a7688fdd6c869ea3cda7af4a5a7546194ceb0c1c4f2c093a7321a9f8,36405
603,0add35ccd86a6e8d01c7a5dda75d60f0c99a10ef0ed1ce3514e20dfde356d420,art_painting,elephant,1,art_painting/elephant/pic_228.jpg,1bc44b538a27aa02cb34ed3ef636c81d5d11fb0bf868351335681c93f619c2fb,21092
