content_sha256,sample_id,domain,class_name,relative_path
25fb2359937951d063d15d327962d8babf030b99ceb85c45b5388262beaf8447,ff368b16e94626d7c01e64c7ec166325bd309d6afec4d9aaf13094ee15186933,Product,File_Cabinet,Product/File_Cabinet/00024.jpg
25fb2359937951d063d15d327962d8babf030b99ceb85c45b5388262beaf8447,0783c6aeaa605e54acaae7b01c0c02aa2678389ed93bd08ad668646d48dcd0db,Product,Folder,Product/Folder/00088.jpg
26157a2af578bf5d4edffb873b9541c8d244216ef82965abe730907ba3f75642,ebe0c06ec302096a6d4d8fabd3e1cfb392ee62a50d4fe313bbad625df1ec0bf0,Clipart,Scissors,Clipart/Scissors/00002.jpg
26157a2af578bf5d4edffb873b9541c8d244216ef82965abe730907ba3f75642,4ad7b5dbf6cba0f382132921e3bb582306f3dc8c6bc62c97e1a90a8176e87929,Clipart,Scissors,Clipart/Scissors/00050.jpg
269e9284ea8a9f08cf7715b3af6011d4b18196f5eb1dabfea356dd91ac1d6cac,cb9f7fddc31d5b96fffba0745c04cfe5fe51d2dcbdf15ac2b7078581ab56f2d8,Product,Helmet,Product/Helmet/00056.jpg
269e9284ea8a9f08cf7715b3af6011d4b18196f5eb1dabfea356dd91ac1d6cac,4461bcc474aae34fd8f462b36c9b2da8c8e57c95b01593273aaee07229e1c436,Product,Helmet,Product/Helmet/00058.jpg
26fe74a0a50e6b5a1a4d61f215ad95906ed5351b81b22c5b8875d0365d467448,aeeb7c67b067b2057db186c38131ead0d20572c93bc53bd75c63d6dc44fad1fa,Product,TV,Product/TV/00010.jpg
26fe74a0a50e6b5a1a4d61f215ad95906ed5351b81b22c5b8875d0365d467448,4bc91d20c9cd8368564e46e68bb2332d98cc65b1728219f603308a5a1b74c7e0,Product,TV,Product/TV/00062.jpg
279c4a9a6cf73b93ef67169a682c6c5b30d8b322d59c7fb0f3ef44b750ee1033,91cb6c5a35c7723b11b4febd4c07019b2c157b75bb73a5a40d32d74886c12ab9,Clipart,Marker,Clipart/Marker/00047.jpg
279c4a9a6cf73b93ef67169a682c6c5b30d8b322d59c7fb0f3ef44b750ee1033,a2fa0db20d87e660af126870ab21c3074fb088ddbf5f98d5637d027e9841f5f2,Clipart,Marker,Clipart/Marker/00050.jpg
27f8f01f7e83835d04ab27c9e20a6bb119d509f420858c8d91c025808ca9eb12,51b7a8a28c0f50a57a46a50353740367c1cba97eef65a5186079752fa3adbc02,Clipart,Soda,Clipart/Soda/00019.jpg
27f8f01f7e83835d04ab27c9e20a6bb119d509f420858c8d91c025808ca9eb12,73baef45d67f05a09f1c91ca59d0ecd413a14e3fc47b1f409f36bf5f491cf4c2,Clipart,Soda,Clipart/Soda/00021.jpg
281ef7b8bba9e59bafb56fe4f93ac8d20b0a1fc29b11054f15ebd239e7d78c70,80c2ed3ed042742144e1c937a0b2ba31f1e3587c67bbd7fd66c4ec8433d646ed,Clipart,Sink,Clipart/Sink/00006.jpg
281ef7b8bba9e59bafb56fe4f93ac8d20b0a1fc29b11054f15ebd239e7d78c70,f03de5581d5cd1780e6d3d2dd192df0266e2597a83933f7d2f3beb043d76037c,Clipart,Sink,Clipart/Sink/00008.jpg
28651d7a683ab9ca9fbf833d31d5b909c1027816097db3be439783e23926e90d,b030c22257bbffb42f0d6b60d76f2aed86885c089c23ad40abd275aa9091a6bd,Product,Helmet,Product/Helmet/00069.jpg
28651d7a683ab9ca9fbf833d31d5b909c1027816097db3be439783e23926e90d,c594ac94aa2a440119cc53666ee073ef8f5a964101d616efdd17a2d6d67ae02f,Product,Helmet,Product/Helmet/00071.jpg
28a21a04b858ead52123d5210542daf5031782bdd1f5cf2cee8f707c7cd456e6,01eb753be3dd7dad37d311cccf120cbaf193818e70b2eb17b641b5fc745e18a1,Art,Computer,Art/Computer/00001.jpg
28a21a04b858ead52123d5210542daf5031782bdd1f5cf2cee8f707c7cd456e6,8d0a73dfba32c55ba0086d763065ba7714ad330aed894dd9c7d083e12c750d17,Art,Computer,Art/Computer/00039.jpg
299251055b73ff5da236d00fc070391d24be938ef98b6221cee555998be97700,8756cab004a54fa5314876c88bb57189513d0e1d7eb908017032fc5abfc12d3b,Art,Fork,Art/Fork/00005.jpg
299251055b73ff5da236d00fc070391d24be938ef98b6221cee555998be97700,d74f7806126b71f10af455f2321099218d42e2123311182271b76e6c36d205fa,Art,Fork,Art/Fork/00042.jpg
29b3a7f3fcd93d9035aa5da681411a7e9c273f6321478d829dfd74dbbe560832,5b37ac03cd8dbe26079bf1536af74f50d557180d623e443cc61f6544667d875a,Clipart,Folder,Clipart/Folder/00067.jpg
29b3a7f3fcd93d9035aa5da681411a7e9c273f6321478d829dfd74dbbe560832,5a655215d4f9dabfa016a1b6ce4ae855cf96942988c67821aa9e10165c7548db,Clipart,Folder,Clipart/Folder/00075.jpg
29be3e4bea7931bdbfbb6295f408b9e898fe5249db79880a4729750c887d5070,ec7f6bb01a392d4f644d5d30c28e78d7e67789da54dad291d81c917ad927f4dd,Product,Backpack,Product/Backpack/00040.jpg
29be3e4bea7931bdbfbb6295f408b9e898fe5249db79880a4729750c887d5070,958936bd280488586f6d08753ea8794dd9851f922cc608db642ec29e09ea6d71,Product,Backpack,Product/Backpack/00042.jpg
2a024c7e8c5fc1b8a5e132c2d811052421196a64572009cb1539336a8a338338,a1794b36993daa8feadf953d5485bc6b3e653d2c97c765167638284883fa174e,Art,Chair,Art/Chair/00065.jpg
2a024c7e8c5fc1b8a5e132c2d811052421196a64572009cb1539336a8a338338,80d10c5eaccb2268b3dfe3203d0536d462448924dbd5a28411faeea606b75035,Art,Chair,Art/Chair/00067.jpg
2a80e4321faef300968ec9143438f621125561236246551447b071a182abfe93,3e082a45cdf7805ed753adbf7232dd878bc187f91ff66c51a83524435828a042,Clipart,Desk_Lamp,Clipart/Desk_Lamp/00008.jpg
2a80e4321faef300968ec9143438f621125561236246551447b071a182abfe93,123ffff700ea2062ded556713079520a57894ef13e8367f766c45e992cc8aa89,Clipart,Lamp_Shade,Clipart/Lamp_Shade/00001.jpg
2b21aaa1699cd8f661a0240e11c444adf0e0b743835c9c98ade7e806f6f66987,2491d57c4b6a1e114ed3913a4e2969f1cbc80f40a185e4e3ac0b50feea56df22,Product,Chair,Product/Chair/00001.jpg
2b21aaa1699cd8f661a0240e11c444adf0e0b743835c9c98ade7e806f6f66987,f90f7d0ab077f49b98f6c9677e91513b14c88b4cc2c25b6e1af8c67f11f393c7,Product,Chair,Product/Chair/00007.jpg
2b4a4455a6918c0c0739efb0c0e24081419c86ba77caa070a8a0bb3b5642c90b,550144dd33ad51aa0f1def3a9397e54af8bc6e2b78075e41e5a113da369c4077,Art,Soda,Art/Soda/00002.jpg
2b4a4455a6918c0c0739efb0c0e24081419c86ba77caa070a8a0bb3b5642c90b,39f69556aa7ba4dcbb2aca88ee368a54724f87dbc196631e3ee723cca3c60ea2,Art,Soda,Art/Soda/00024.jpg
2bc7254241e0a4720be7bb1a928a567999cbed8b04ec44e47bca28680741bf8d,39c1e9bef245df7240ea5d73eca2335f68f8e9113c95dd12c775c794f373e59a,Clipart,Computer,Clipart/Computer/00009.jpg
2bc7254241e0a4720be7bb1a928a567999cbed8b04ec44e47bca28680741bf8d,f07776ba2ab1a1791fdf1b15ae038d5fae6bf2a167017fe492c9169f13f8ed58,Clipart,Monitor,Clipart/Monitor/00006.jpg
2c34bd827e63e12dd3124a72a32a8122ce6f0fe5d6938ebd78fb17f6d6d8de40,446028ee38f7884e628d017efe15a09acdca03b4831f9a7c1975164f3e5d4d8a,Clipart,Bucket,Clipart/Bucket/00007.jpg
2c34bd827e63e12dd3124a72a32a8122ce6f0fe5d6938ebd78fb17f6d6d8de40,6d6d1b483b172424bfa2c95dbe7c878dc06a1ac6dcdebb953af1ba9f9cd3f13f,Clipart,Mop,Clipart/Mop/00004.jpg
2c8e86301e2a5507a5e990d355df6cdf5f15f3d5d231e68c7d214db07c6fe42d,a5a7679ace2604057608431d785d991c802902a52b634f139bde95a8f6f056f9,Clipart,Bucket,Clipart/Bucket/00069.jpg
2c8e86301e2a5507a5e990d355df6cdf5f15f3d5d231e68c7d214db07c6fe42d,2d19123bc7554bd9979421866948a671c135ddeb8edcfaf4de5218ccbc09c0d8,Clipart,Mop,Clipart/Mop/00016.jpg
2ccf863356e065b58dd222dc367969943cd0ae2e3c677e34f93ad1aa698b0718,18c0ae75b952c74759fba47036fcb69aaecb441795b839bbb99fc667dfec33f4,Art,Spoon,Art/Spoon/00016.jpg
2ccf863356e065b58dd222dc367969943cd0ae2e3c677e34f93ad1aa698b0718,7a13dc083823f2148be461b35ee12f56b5a63554cefcfd50817fa367de9ae7e0,Art,Spoon,Art/Spoon/00029.jpg
2cecece238fc75aae86dd9293066c4d1da2c7261e95b0a472107eae5036abe34,343f3dc1d4b99c9d8fa788614d0b33b3c7fd68b5334b17dcafab0f2cd3a9aacd,Product,Sneakers,Product/Sneakers/00041.jpg
2cecece238fc75aae86dd9293066c4d1da2c7261e95b0a472107eae5036abe34,706dad17bbdb51a438bc92e899cd32841210b342e45a9d2ed1dda2c32baa3add,Product,Sneakers,Product/Sneakers/00048.jpg
2f8a1e454b6df525cff65893e562338410a5471c42896f5a5d180942be8bd7d8,e58e02c8e67f76bb26199f585ebb059eb6d608675446d4b6d168936b3a0f9dca,Real World,Eraser,Real World/Eraser/00023.jpg
2f8a1e454b6df525cff65893e562338410a5471c42896f5a5d180942be8bd7d8,8f802a459ec6609a22295625998cb01e34239e9881ed5514551223435fbbaaf0,Real World,Pencil,Real World/Pencil/00056.jpg
2fa01dbdff763b23c12cbcf0c32818401cfca7a5d0e2503a9117e9f353c7b184,997ee8ce3859b16df12dfa5be206aaf1cc360eb325987353e4007967aaf3c575,Product,Spoon,Product/Spoon/00017.jpg
2fa01dbdff763b23c12cbcf0c32818401cfca7a5d0e2503a9117e9f353c7b184,8049c0cbb2d6e950b2fd458093308bcca1877081a36dbdf9931343e3ee492011,Product,Spoon,Product/Spoon/00030.jpg
2fa0eb26c8535347a4a66bbbcd9ebc196c7967383fcecd601cf9a406af5297a7,e92305db1faf90f741f924a38590572bc34fe0738173e4568ca9b29f6be03220,Product,Laptop,Product/Laptop/00039.jpg
2fa0eb26c8535347a4a66bbbcd9ebc196c7967383fcecd601cf9a406af5297a7,8b5488283af95a5fabb15d1031599240e7df425d277562dd6dfae249e73e6bad,Product,Laptop,Product/Laptop/00085.jpg
2fe0c9e82a1665a3f0ab46d1460f4d62ee3f55e589c3d8078e7d989efb7c32fc,131e0b8eac6077d459fccde9677755a055dbb31cd20dc169d6e0363bd80992c7,Clipart,Keyboard,Clipart/Keyboard/00060.jpg
2fe0c9e82a1665a3f0ab46d1460f4d62ee3f55e589c3d8078e7d989efb7c32fc,45a861fdf806a3cc47852a8a8543da2d45d9f97757539cf5497e51d523f7a231,Clipart,Laptop,Clipart/Laptop/00058.jpg
3007cd7e92c38648e65c52229378817b1c244b986b4cca304f18e7361ebd6374,b8618c8127b5dddcd622833595deff5c23086dc3a20ac358cab62a0b475f0682,Art,Computer,Art/Computer/00004.jpg
3007cd7e92c38648e65c52229378817b1c244b986b4cca304f18e7361ebd6374,740cf0e63e2e00db35917454300253750ac198f8ef9bf926b0c60ec8142e8453,Art,Monitor,Art/Monitor/00010.jpg
302aa7079e8aea12eade7b8cb542133271771e4821accbe66a0991881984179c,60d1389b7dd2377b7b4036c5e60951a00c23cc8ed4ffcf91b8b5dd2aea65cbc2,Product,Table,Product/Table/00046.jpg
302aa7079e8aea12eade7b8cb542133271771e4821accbe66a0991881984179c,99787127daca57b7971188a7a2614d5bea0c33e6b6da2191d09c9a3a54833257,Product,Table,Product/Table/00049.jpg
311a43d07758509e733dd28d17bb68725eeb96b4e8efad935b4e132079385c0f,198c46435acc1f4e14c134fca76cc3488a40a1b4b62b9eef0a8dc359d71e6958,Clipart,Chair,Clipart/Chair/00017.jpg
311a43d07758509e733dd28d17bb68725eeb96b4e8efad935b4e132079385c0f,905ef8d72b0ebb6573a90c79a5f7a5cce850d5b879d4972f361a2d5d4070b39a,Clipart,Couch,Clipart/Couch/00006.jpg
338e5f50e49ed6c175fb66b4c9b5f26475e4287b74b53e8bacea9af66dd21e18,40ee197ba507c4f229a535b449eab0fa1dfab43988b19a345aac7829213b7d6f,Clipart,Desk_Lamp,Clipart/Desk_Lamp/00018.jpg
338e5f50e49ed6c175fb66b4c9b5f26475e4287b74b53e8bacea9af66dd21e18,b4d9f46274ea83f1d2f8cf3cd66eee45432252bcce1c8dcc12ae870d436e3180,Clipart,Lamp_Shade,Clipart/Lamp_Shade/00016.jpg
3567f6dd3e9501de988ed749c99288f7d534443b79d06d2a1f7ac6971f5d66b0,016b63df8078a8a090b153fa87c6ac97596b0a6d38238f154687532234492c1a,Product,Webcam,Product/Webcam/00009.jpg
3567f6dd3e9501de988ed749c99288f7d534443b79d06d2a1f7ac6971f5d66b0,8225b6aeb009c4f4144bca6b51f71a4af7424127f94a58bddc16688691c99e07,Product,Webcam,Product/Webcam/00037.jpg
3736d659fdf8b9eef7570fcd8308a8875b48922a816274f01f368c24d2b6ad1b,ff4933e19ed0d6f4093cc719f68e42d2d611b7e0b7693c8c2f834b768df64cd6,Art,Soda,Art/Soda/00008.jpg
3736d659fdf8b9eef7570fcd8308a8875b48922a816274f01f368c24d2b6ad1b,0748fe891381b408126716ad1266396101e6a0059aba7a08f140c577707739e2,Art,Soda,Art/Soda/00034.jpg
37b8ee00b40022b4c9ac57118917ef87c55d35d411c567c2236e6efc6cc199c5,e4b887869860bdfd89a45b452ba4fde73b7ef5b39a22a16126cb3afabb816f56,Product,Helmet,Product/Helmet/00084.jpg
37b8ee00b40022b4c9ac57118917ef87c55d35d411c567c2236e6efc6cc199c5,38759f3ced696e0504a24e92414194bbaf151e2d26e7d4420ae21386f9ec2806,Product,Helmet,Product/Helmet/00086.jpg
383de974f9f47a9e37967e5d88792f5056822d3ea06d894b9fc2e5e722820c98,f0dd401769f5867675476149ffb6c43c9f00d06264181e51b548164df5731721,Clipart,Monitor,Clipart/Monitor/00029.jpg
383de974f9f47a9e37967e5d88792f5056822d3ea06d894b9fc2e5e722820c98,c391627ad5b6ac0cca30da3b5497b8b61275080894e6e270ceed7c1938539db0,Clipart,TV,Clipart/TV/00019.jpg
3917699ebfdfd79aeabd9e8e67f01ddc0062c20feb35f071302ec0910c5cb37e,b63aeeb742606389cc84844264c0125c8a447399d7874e72e64a8a32aa358b82,Product,File_Cabinet,Product/File_Cabinet/00057.jpg
3917699ebfdfd79aeabd9e8e67f01ddc0062c20feb35f071302ec0910c5cb37e,181c7456cd0ae3f98be57bf32da9f2fe95b2dffbf2b02e3b4cd8824a750302ad,Product,File_Cabinet,Product/File_Cabinet/00058.jpg
391bb58d87b1af72ff9357387f90ad5e47d1b796068c50dbe118c8ac83ce514a,20d6e1112ef8541c6b018a959b581e6802af8548ccbbf1b6393fd54206cdf7a9,Art,Radio,Art/Radio/00007.jpg
391bb58d87b1af72ff9357387f90ad5e47d1b796068c50dbe118c8ac83ce514a,23b1fd1b00b14a9ce6362ed3a78c905708a28d1855253dae945b0fc292f82698,Art,Radio,Art/Radio/00038.jpg
3a1f22d0ce81d224545f83a27e770af630192520fde91eac27ccc0bc2607bff8,64099358149df395bd8c543cda29cab13d0974dc6c2090d12e3d01ec9b8c0ae1,Product,Table,Product/Table/00014.jpg
3a1f22d0ce81d224545f83a27e770af630192520fde91eac27ccc0bc2607bff8,95290553f824c94ef1f60cb59bb00797e9d8aa410d94853b3929e4746ddb8405,Product,Table,Product/Table/00015.jpg
3a2212c2ae22101ca3dd73ff18e866bdd01e2ffb13442f66cc898b6cf5bce592,739f4e9350bbd408fec381a3162da02e1a5a05b5e917f8fbaa0f523f3c994524,Product,File_Cabinet,Product/File_Cabinet/00033.jpg
3a2212c2ae22101ca3dd73ff18e866bdd01e2ffb13442f66cc898b6cf5bce592,ef20b2b5f9e06b3de1576dfda8727f374b3d5e616ac60ad17aabdffe6b9a5d30,Product,Folder,Product/Folder/00084.jpg
3aa122ddd928d07f873fe3da5190faa8bae7143f745efe2482983e501b82b06d,92138b8e4a61b9b948323a93cef7c892f196c04df3a3f5e0bd4e5dd926026819,Product,Laptop,Product/Laptop/00004.jpg
3aa122ddd928d07f873fe3da5190faa8bae7143f745efe2482983e501b82b06d,004b286d1e0422811cad02910b501dd996da2ab13776a96af18d8e8337affea1,Product,Laptop,Product/Laptop/00069.jpg
3b2460adab4495d172487346d61167abacdc2de28bbb817cb3ff995282d93d48,fd924443f492b0fd7a3fbce960b63726c146920b6ee664928dcbb83de981251f,Clipart,Desk_Lamp,Clipart/Desk_Lamp/00024.jpg
3b2460adab4495d172487346d61167abacdc2de28bbb817cb3ff995282d93d48,b27cfce483b514121e2a7201502eaf78a93e2fadced47d013e1794a95b90be02,Clipart,Lamp_Shade,Clipart/Lamp_Shade/00026.jpg
3be42481c7b79e0b022936a83800f85c48bbbdc723d35538731336d5002e0cbe,cf4ab17f173ef893edfe2b6f553aad133d79ff65510379eed4337862f15d5bba,Art,Radio,Art/Radio/00013.jpg
3be42481c7b79e0b022936a83800f85c48bbbdc723d35538731336d5002e0cbe,c1113d27ae195eda9740eb2cbb5dbe1194b99b79e58657f8c5be3d3a672fd547,Art,Radio,Art/Radio/00037.jpg
3c035f1c3e511272772472ff8919a697a284b58f04af525081d2bbf600ade3fc,136d4c72756f6b53c59b9dba9d11ba600a2c28b89a795b328df840f6257890a3,Art,ToothBrush,Art/ToothBrush/00028.jpg
3c035f1c3e511272772472ff8919a697a284b58f04af525081d2bbf600ade3fc,af1e96e20755a7cc2e50a892b565408a829132a7db822bc1f4642af2e7b24787,Art,ToothBrush,Art/ToothBrush/00033.jpg
3c258a4550ef379686b27aeb21143f31f90aa54410186148e488405ee546e932,ac1e8b242610c5336ff750889cd567f5eb9ca2ba16dba1a8cddeb3c3a72ed20a,Clipart,Monitor,Clipart/Monitor/00052.jpg
3c258a4550ef379686b27aeb21143f31f90aa54410186148e488405ee546e932,7feb2a0c465b80403d874af7251a8f8d6933d78124c18b89fd59e762e91db3e9,Clipart,TV,Clipart/TV/00031.jpg
3ded70059a172deb99a82c71443ca9373de9b305d8969cf0e30c4ada7efae77e,2531e7756d3fe82db50fe4aac1c30779bc9ce853f0159508097ccf9173b0eabe,Clipart,Screwdriver,Clipart/Screwdriver/00031.jpg
3ded70059a172deb99a82c71443ca9373de9b305d8969cf0e30c4ada7efae77e,72657feebf70f218ae4b5dd704779a1d270c65a892b2c1d1edf7fd4d292c9c56,Clipart,Screwdriver,Clipart/Screwdriver/00054.jpg
3e44f4e31cc809dccbcce0ae01addf8dd9dbe7211dd1e04cad268585880ee7f3,a8d7446743393d378732ae60c7728c270626bca5986267efb3bba891de7c8fe8,Art,Computer,Art/Computer/00010.jpg
3e44f4e31cc809dccbcce0ae01addf8dd9dbe7211dd1e04cad268585880ee7f3,960ea500d6be105a63832f0d9fab7c5e536d10f6d0b3a50009a89bc246353cd2,Art,Computer,Art/Computer/00029.jpg
3ebb487d08347ee631096a21096cc1faee31acdc3045548bea34b9f4b1217b43,28550196942848c1745053c530ddc189696c8c64401b2137e5bd06a3d35b7cac,Clipart,Keyboard,Clipart/Keyboard/00050.jpg
3ebb487d08347ee631096a21096cc1faee31acdc3045548bea34b9f4b1217b43,6265288cfe1a16e768c454ff1ab8f6f0f063c97f6c07d9ea5e096d1c11cc9319,Clipart,Keyboard,Clipart/Keyboard/00077.jpg
3ebb487d08347ee631096a21096cc1faee31acdc3045548bea34b9f4b1217b43,b767525224d99503a444e5df9fda56522285e8ad534ffdfb5b81bf0d6a47cb4d,Clipart,Laptop,Clipart/Laptop/00057.jpg
3f6464170d362058bfdc5b1db649751cecca66bed5e15bb98fb391291fd10aef,0956231191a0d9720be04996d043617457e1a52d42cbefbec35824635c05c8b6,Product,Sink,Product/Sink/00005.jpg
3f6464170d362058bfdc5b1db649751cecca66bed5e15bb98fb391291fd10aef,0d936ce8d294f4536fee596ce55f991d06a4c9e29b7ac3cc366d81bd3cd3fac7,Product,Sink,Product/Sink/00046.jpg
3fa50a2860d5ab6c02e159deec3c55db90e52c175030ac242ef87f84c292e7bd,932d49eaffaf215c3877754727ce9586d92ff2c47a7c3933564fe591609426d9,Art,Radio,Art/Radio/00009.jpg
3fa50a2860d5ab6c02e159deec3c55db90e52c175030ac242ef87f84c292e7bd,99c0e35b196d6d4854b39be241c9fee1d73d1e974f1f540075586fa2771315e9,Art,Radio,Art/Radio/00045.jpg
3ff21d6d7699ee089024e56f704eb70a8943a3f02210a9a4085b3fbabc3bcde5,963f54712942df61f47a24fa3cf9b8907d8a973747599128a552ba83a10c84f0,Product,Table,Product/Table/00016.jpg
3ff21d6d7699ee089024e56f704eb70a8943a3f02210a9a4085b3fbabc3bcde5,812c8c737090d23e7f1abd299b296ccf8dd4cd4282b196821f235d2a7df88e92,Product,Table,Product/Table/00017.jpg
410c056c9463331313967f1252c56147af9763ca4efdb78ee11357471f0be2ae,ffa0a9199532279460b98f42b93145c214f6e378f196a14a115ba0b57c87a018,Art,Screwdriver,Art/Screwdriver/00001.jpg
410c056c9463331313967f1252c56147af9763ca4efdb78ee11357471f0be2ae,a5245ad18f713893d9e9abbfdabeea9b66887a537dcbaf18425ad4ff2848d28c,Art,Screwdriver,Art/Screwdriver/00023.jpg
410c056c9463331313967f1252c56147af9763ca4efdb78ee11357471f0be2ae,490da99080f66af5031e9da9bf4c6a3bf74509ff20b707b2af42f0464cba5e4b,Real World,Screwdriver,Real World/Screwdriver/00040.jpg
4115ceafd8c0426a1475102267d3582a8546d8e83ddc7f8674b3186d14bbdfce,ada309bfef79da0e1ae913c4ca73268478ff886d5d67a5154f54ca1e641a4e03,Clipart,Monitor,Clipart/Monitor/00040.jpg
4115ceafd8c0426a1475102267d3582a8546d8e83ddc7f8674b3186d14bbdfce,03f5be8ba0d18fe944c83c0d8fcf398d1cb9ba61de19efc8d93db797524571eb,Clipart,TV,Clipart/TV/00022.jpg
418c35f2eff507bfaf76c824d6bfa255dc98dbe389ff3c1cfd80ea1c6e3ee097,3eb8e31276bf18c59e007dc0874b004e90ebef38901a622321aa4c163a36c376,Product,Bed,Product/Bed/00003.jpg
418c35f2eff507bfaf76c824d6bfa255dc98dbe389ff3c1cfd80ea1c6e3ee097,15b7eec5ebfe411c1e03dbfd26261d9b36e8ae477eb686e143ac30a827dc1f42,Product,Bed,Product/Bed/00005.jpg
4190c8c6fcf9126e95de5054f0a9bc84803cd6e1cfcf9683ad7b3d9463da5ba6,b96ce6b234b383e05efdbef6f4b12642c346c520116ab9c9113109547eb31c6b,Clipart,Computer,Clipart/Computer/00011.jpg
4190c8c6fcf9126e95de5054f0a9bc84803cd6e1cfcf9683ad7b3d9463da5ba6,6a8af8d72d6b5dac5279b6856d79bfb8065dce8ca30ff6f2de89dcb7a0d5e738,Clipart,Keyboard,Clipart/Keyboard/00004.jpg
4223c4e9f3bd20caef9963e94bd00a298eaf3a4a527f3b90af5a4d94a9b2e511,eb20a537607ff014e60658298eacb7dd7bb1006c1c53d80a11c84c35d9c95d68,Art,Mop,Art/Mop/00010.jpg
4223c4e9f3bd20caef9963e94bd00a298eaf3a4a527f3b90af5a4d94a9b2e511,36b69d7aa7efd8560b87a43e2fee12c4b563963c96986f72c73877eeac23d46f,Art,Mop,Art/Mop/00026.jpg
43426b4b702dd3db90d3e0961663078e336244025d6e01646a85a2fb5ca3e36c,d7968cb419aca1c27ffd6089c04f1a85316aa35ba91a7be8bd3bf44a22e8cb84,Art,Trash_Can,Art/Trash_Can/00012.jpg
43426b4b702dd3db90d3e0961663078e336244025d6e01646a85a2fb5ca3e36c,17debce55371d635b9950b99b6a02994257fffb98b30852669204c5bf0985b4b,Real World,Trash_Can,Real World/Trash_Can/00062.jpg
4392dd90f122d61f7cbb1f2335bac763a3745008337d7fa15a2e879b5c3d052e,12c020081a25e6faefb207a3fe62c0b041074964f6cf29c2238a473fc3abef11,Clipart,Monitor,Clipart/Monitor/00035.jpg
4392dd90f122d61f7cbb1f2335bac763a3745008337d7fa15a2e879b5c3d052e,de739a9aa01eb8c50374dd3b3ab495a3e0a6b345cc4eeed9873ff16fcd70cd7c,Clipart,Monitor,Clipart/Monitor/00036.jpg
43c06e939a949461eeaa6c5aa25ac8c922d03e8367676dc7b39852adee4197c1,0e293ceea7e7b5295035e52842d8ae31c26fe988ce7011ffedf41601c3e6a187,Clipart,Fork,Clipart/Fork/00012.jpg
43c06e939a949461eeaa6c5aa25ac8c922d03e8367676dc7b39852adee4197c1,5bca85f129d3a6f8a1d11d2bcc160c4bf8c7223fcc536fb9fd91f797da7e1f91,Clipart,Knives,Clipart/Knives/00007.jpg
446e8e6c5c8b3d261313a21b44e08aa3a979acb0beea147ff154f16b17a982c3,6335be46771f747c3108a2b2f01db5caeedb61204783d26e9013beff1a77b360,Product,Batteries,Product/Batteries/00024.jpg
446e8e6c5c8b3d261313a21b44e08aa3a979acb0beea147ff154f16b17a982c3,714d42c35f7c81d0486adf318875f750dab63841000d6eaa5e113706be548d31,Product,Batteries,Product/Batteries/00051.jpg
44ce25c64f0b82fe0258c71f9b32ea31926814b1c881655d83ff7146f2a6441b,d4bd198b244c605651bdf7975656872314f30ec7631996053ecf2e1700d9ff06,Art,Computer,Art/Computer/00013.jpg
44ce25c64f0b82fe0258c71f9b32ea31926814b1c881655d83ff7146f2a6441b,e2d6d5169940b59093d1ec5130aeced4960727fee3de2e2bdd83b25a85b2a45d,Art,Monitor,Art/Monitor/00024.jpg
45c3b2fba857d004f4324bccd5ca87b3d5e29141e7847984bafd04729f660629,08ae88b1d815d410f74379f5aa8c0e09a93a96866e9af41f91f882ef1a16688f,Clipart,Printer,Clipart/Printer/00074.jpg
45c3b2fba857d004f4324bccd5ca87b3d5e29141e7847984bafd04729f660629,6c1dd485f30a291bc5b603e9c11b165c81b683c4e4004fa4c5f02c7a57c10a70,Clipart,Printer,Clipart/Printer/00076.jpg
4616fe3f334acc9a9361cd151500b93bae3ceef071e3ca1e461c98f68df6f069,245959f515e8e32996bcaa9e6198198af04c3fa6963a29389e8e34a59161183f,Clipart,Bottle,Clipart/Bottle/00088.jpg
4616fe3f334acc9a9361cd151500b93bae3ceef071e3ca1e461c98f68df6f069,e802891072e8bd1579271f761dac23160cff9fc1239ccd67d06d4e75cb2cc57c,Clipart,Soda,Clipart/Soda/00015.jpg
46d79a3461954734d68ae7e429b806ee16517436fa93fe6221d2c25bb5d89145,f5e51cb87b4bac4e524cac735d9544eae6d48d03d1d23ae87e337be23eeffe43,Art,Spoon,Art/Spoon/00021.jpg
46d79a3461954734d68ae7e429b806ee16517436fa93fe6221d2c25bb5d89145,c1974677ddef8177aaf78bcc735cc6ca3e42d86474fed28135b3df2ed75a9fcd,Art,Spoon,Art/Spoon/00038.jpg
46e33c0ae55e269d34fdbca54b57af2eef30f1284da94891ca56732e6d5f0285,2f8cab2df3f6b6fac572ab09ced242b8939474420939f8b20b69a4576bbc4075,Art,Fork,Art/Fork/00004.jpg
46e33c0ae55e269d34fdbca54b57af2eef30f1284da94891ca56732e6d5f0285,5c4113d4604b18111c674e887e9724a4a22a682c2763e79179784c28090d1917,Art,Fork,Art/Fork/00039.jpg
4716bfdef5f86514d8f02ef02c434e29eeab372fb8f8ab7547ec8bcf473841c8,f0cf236059b0f858cc5e307863e2fc246a6a94e446770bd8d2d390d333b5117d,Product,Sink,Product/Sink/00043.jpg
4716bfdef5f86514d8f02ef02c434e29eeab372fb8f8ab7547ec8bcf473841c8,1fe95eb44618509f8ea4ecef30f698aa339521dbd6fbc2b3cdd2bde9612be117,Product,Sink,Product/Sink/00045.jpg
