seed,dimension,candidate_count,budget,target_samples,method,selected,target_risk,oracle_risk,normalized_regret,combination_rank,in_top_q,top_q,certified_steps,certificate_rate,mean_selected_interval_width,sketch_bytes,full_gram_bytes,byte_ratio,uncertified_fallback_steps,mean_refinement_rounds,random_repeat
20260911,16,8,1,32,random,pool_04,1.4848803981812828,0.21550649115765266,5.890188737261868,5,1,8,,,,,,,,,10
20260911,16,8,1,32,random,pool_00,0.21550649115765266,0.21550649115765266,0.0,1,1,8,,,,,,,,,11
20260911,16,8,1,32,random,pool_06,2.1934880566838397,0.21550649115765266,9.178292286700565,7,1,8,,,,,,,,,12
20260911,16,8,1,32,random,pool_07,2.378055023389792,0.21550649115765266,10.03472573199727,8,1,8,,,,,,,,,13
20260911,16,8,1,32,random,pool_02,0.6104275465639272,0.21550649115765266,1.832525105322104,3,1,8,,,,,,,,,14
20260911,16,8,1,32,random,pool_00,0.21550649115765266,0.21550649115765266,0.0,1,1,8,,,,,,,,,15
20260911,16,8,1,32,random,pool_04,1.4848803981812828,0.21550649115765266,5.890188737261868,5,1,8,,,,,,,,,16
20260911,16,8,1,32,random,pool_01,0.30077901495913356,0.21550649115765266,0.3956842475760984,2,1,8,,,,,,,,,17
20260911,16,8,1,32,random,pool_01,0.30077901495913356,0.21550649115765266,0.3956842475760984,2,1,8,,,,,,,,,18
20260911,16,8,1,32,random,pool_06,2.1934880566838397,0.21550649115765266,9.178292286700565,7,1,8,,,,,,,,,19
20260911,16,8,1,128,target_a_estimated,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,,,,,,,,,
20260911,16,8,1,128,target_a_true_ct_diagnostic,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,,,,,,,,,
20260911,16,8,1,128,isotropic_a,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,,,,,,,,,
20260911,16,8,1,128,bayesian_d,pool_06,2.4344280713810877,0.21067681866924512,10.555272605492732,8,1,8,,,,,,,,,
20260911,16,8,1,128,effective_rank,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,,,,,,,,,
20260911,16,8,1,128,trace,pool_06,2.4344280713810877,0.21067681866924512,10.555272605492732,8,1,8,,,,,,,,,
20260911,16,8,1,128,oracle_exhaustive,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,,,,,,,,,
20260911,16,8,1,128,target_a_sketch_l2,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,0,0.0,1.818114612200387,2240,16384,0.13671875,,,
20260911,16,8,1,128,target_a_sketch_l4,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,0,0.0,0.21225764521128127,4288,16384,0.26171875,,,
20260911,16,8,1,128,target_a_sketch_l8,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,0,0.0,0.12534311929551495,8384,16384,0.51171875,,,
20260911,16,8,1,128,target_a_sketch_adaptive,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,1,1.0,,7360,16384,0.44921875,0,3.0,
20260911,16,8,1,128,random,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,,,,,,,,,0
20260911,16,8,1,128,random,pool_01,0.32110356939841794,0.21067681866924512,0.5241523553786844,2,1,8,,,,,,,,,1
20260911,16,8,1,128,random,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,,,,,,,,,2
20260911,16,8,1,128,random,pool_01,0.32110356939841794,0.21067681866924512,0.5241523553786844,2,1,8,,,,,,,,,3
20260911,16,8,1,128,random,pool_02,0.6128906861749077,0.21067681866924512,1.90915104018693,3,1,8,,,,,,,,,4
20260911,16,8,1,128,random,pool_06,2.4344280713810877,0.21067681866924512,10.555272605492732,8,1,8,,,,,,,,,5
20260911,16,8,1,128,random,pool_05,1.9652554908474944,0.21067681866924512,8.328294889115796,6,1,8,,,,,,,,,6
20260911,16,8,1,128,random,pool_01,0.32110356939841794,0.21067681866924512,0.5241523553786844,2,1,8,,,,,,,,,7
20260911,16,8,1,128,random,pool_05,1.9652554908474944,0.21067681866924512,8.328294889115796,6,1,8,,,,,,,,,8
20260911,16,8,1,128,random,pool_02,0.6128906861749077,0.21067681866924512,1.90915104018693,3,1,8,,,,,,,,,9
20260911,16,8,1,128,random,pool_04,1.5262628568076435,0.21067681866924512,6.244569509110636,5,1,8,,,,,,,,,10
20260911,16,8,1,128,random,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,,,,,,,,,11
20260911,16,8,1,128,random,pool_06,2.4344280713810877,0.21067681866924512,10.555272605492732,8,1,8,,,,,,,,,12
20260911,16,8,1,128,random,pool_07,2.434267927112971,0.21067681866924512,10.554512463635984,7,1,8,,,,,,,,,13
20260911,16,8,1,128,random,pool_02,0.6128906861749077,0.21067681866924512,1.90915104018693,3,1,8,,,,,,,,,14
20260911,16,8,1,128,random,pool_00,0.21067681866924512,0.21067681866924512,0.0,1,1,8,,,,,,,,,15
20260911,16,8,1,128,random,pool_04,1.5262628568076435,0.21067681866924512,6.244569509110636,5,1,8,,,,,,,,,16
20260911,16,8,1,128,random,pool_01,0.32110356939841794,0.21067681866924512,0.5241523553786844,2,1,8,,,,,,,,,17
20260911,16,8,1,128,random,pool_01,0.32110356939841794,0.21067681866924512,0.5241523553786844,2,1,8,,,,,,,,,18
20260911,16,8,1,128,random,pool_06,2.4344280713810877,0.21067681866924512,10.555272605492732,8,1,8,,,,,,,,,19
20260911,16,8,3,32,target_a_estimated,pool_00|pool_01|pool_07,0.07581069698307341,0.07581069698307341,0.0,1,1,10,,,,,,,,,
20260911,16,8,3,32,target_a_true_ct_diagnostic,pool_00|pool_01|pool_07,0.07581069698307341,0.07581069698307341,0.0,1,1,10,,,,,,,,,
20260911,16,8,3,32,isotropic_a,pool_01|pool_02|pool_07,0.07677763874777421,0.07581069698307341,0.012754687704779907,2,1,10,,,,,,,,,
20260911,16,8,3,32,bayesian_d,pool_01|pool_03|pool_07,0.0799662924376947,0.07581069698307341,0.054815423416422634,5,1,10,,,,,,,,,
20260911,16,8,3,32,effective_rank,pool_00|pool_01|pool_05,0.0814686522888235,0.07581069698307341,0.07463267758919774,6,1,10,,,,,,,,,
20260911,16,8,3,32,trace,pool_05|pool_06|pool_07,0.2706303053943476,0.07581069698307341,2.569816874982332,56,0,10,,,,,,,,,
20260911,16,8,3,32,oracle_exhaustive,pool_00|pool_01|pool_07,0.07581069698307341,0.07581069698307341,0.0,1,1,10,,,,,,,,,
20260911,16,8,3,32,target_a_sketch_l2,pool_00|pool_02|pool_03,0.1069720726192793,0.07581069698307341,0.4110419357200135,29,0,10,0,0.0,1.1156929882377706,2240,16384,0.13671875,,,
20260911,16,8,3,32,target_a_sketch_l4,pool_00|pool_01|pool_07,0.07581069698307341,0.07581069698307341,0.0,1,1,10,0,0.0,0.16879981630367025,4288,16384,0.26171875,,,
20260911,16,8,3,32,target_a_sketch_l8,pool_00|pool_01|pool_06,0.0784368824066852,0.07581069698307341,0.03464135706598434,4,1,10,0,0.0,0.06635382595370974,8384,16384,0.51171875,,,
20260911,16,8,3,32,target_a_sketch_adaptive,pool_00|pool_01|pool_07,0.07581069698307341,0.07581069698307341,0.0,1,1,10,3,1.0,,16576,16384,1.01171875,0,2.3333333333333335,
20260911,16,8,3,32,random,pool_03|pool_05|pool_06,0.17677107567177308,0.07581069698307341,1.3317431801377784,52,0,10,,,,,,,,,0
20260911,16,8,3,32,random,pool_01|pool_04|pool_06,0.10258671956007517,0.07581069698307341,0.3531958370331322,24,0,10,,,,,,,,,1
20260911,16,8,3,32,random,pool_03|pool_06|pool_07,0.13686376710094683,0.07581069698307341,0.8053358239339893,45,0,10,,,,,,,,,2
20260911,16,8,3,32,random,pool_00|pool_01|pool_07,0.07581069698307341,0.07581069698307341,0.0,1,1,10,,,,,,,,,3
20260911,16,8,3,32,random,pool_00|pool_05|pool_07,0.10286907334794057,0.07581069698307341,0.35692029544206144,25,0,10,,,,,,,,,4
20260911,16,8,3,32,random,pool_04|pool_05|pool_06,0.26090057559850904,0.07581069698307341,2.441474435418546,55,0,10,,,,,,,,,5
20260911,16,8,3,32,random,pool_04|pool_06|pool_07,0.16831580206619393,0.07581069698307341,1.22021177438554,51,0,10,,,,,,,,,6
20260911,16,8,3,32,random,pool_05|pool_06|pool_07,0.2706303053943476,0.07581069698307341,2.569816874982332,56,0,10,,,,,,,,,7
20260911,16,8,3,32,random,pool_01|pool_02|pool_07,0.07677763874777421,0.07581069698307341,0.012754687704779907,2,1,10,,,,,,,,,8
20260911,16,8,3,32,random,pool_02|pool_04|pool_06,0.12056171501285592,0.07581069698307341,0.5902995198655708,40,0,10,,,,,,,,,9
20260911,16,8,3,32,random,pool_01|pool_03|pool_04,0.1319534758363537,0.07581069698307341,0.7405653962766696,43,0,10,,,,,,,,,10
20260911,16,8,3,32,random,pool_00|pool_03|pool_05,0.10475345450961293,0.07581069698307341,0.3817766974626509,27,0,10,,,,,,,,,11
20260911,16,8,3,32,random,pool_05|pool_06|pool_07,0.2706303053943476,0.07581069698307341,2.569816874982332,56,0,10,,,,,,,,,12
20260911,16,8,3,32,random,pool_00|pool_03|pool_07,0.08538052917334221,0.07581069698307341,0.12623327012025096,11,0,10,,,,,,,,,13
20260911,16,8,3,32,random,pool_00|pool_01|pool_05,0.0814686522888235,0.07581069698307341,0.07463267758919774,6,1,10,,,,,,,,,14
20260911,16,8,3,32,random,pool_01|pool_04|pool_07,0.0876254081265033,0.07581069698307341,0.15584490861583566,12,0,10,,,,,,,,,15
20260911,16,8,3,32,random,pool_02|pool_03|pool_04,0.2038271210788869,0.07581069698307341,1.6886327284973555,53,0,10,,,,,,,,,16
20260911,16,8,3,32,random,pool_00|pool_01|pool_06,0.0784368824066852,0.07581069698307341,0.03464135706598434,4,1,10,,,,,,,,,17
20260911,16,8,3,32,random,pool_01|pool_05|pool_06,0.11353510909791228,0.07581069698307341,0.4976133133726731,33,0,10,,,,,,,,,18
20260911,16,8,3,32,random,pool_02|pool_03|pool_04,0.2038271210788869,0.07581069698307341,1.6886327284973555,53,0,10,,,,,,,,,19
20260911,16,8,3,128,target_a_estimated,pool_00|pool_01|pool_07,0.0792591437701844,0.0792591437701844,0.0,1,1,10,,,,,,,,,
20260911,16,8,3,128,target_a_true_ct_diagnostic,pool_00|pool_01|pool_07,0.0792591437701844,0.0792591437701844,0.0,1,1,10,,,,,,,,,
20260911,16,8,3,128,isotropic_a,pool_00|pool_01|pool_06,0.08127122359146241,0.0792591437701844,0.025386090810066323,3,1,10,,,,,,,,,
20260911,16,8,3,128,bayesian_d,pool_00|pool_06|pool_07,0.1163127450661653,0.0792591437701844,0.46749938913571343,33,0,10,,,,,,,,,
20260911,16,8,3,128,effective_rank,pool_00|pool_01|pool_07,0.0792591437701844,0.0792591437701844,0.0,1,1,10,,,,,,,,,
20260911,16,8,3,128,trace,pool_05|pool_06|pool_07,0.2775428428058175,0.0792591437701844,2.5017138667377727,56,0,10,,,,,,,,,
20260911,16,8,3,128,oracle_exhaustive,pool_00|pool_01|pool_07,0.0792591437701844,0.0792591437701844,0.0,1,1,10,,,,,,,,,
20260911,16,8,3,128,target_a_sketch_l2,pool_00|pool_01|pool_03,0.0926745536006427,0.0792591437701844,0.1692600902850641,15,0,10,0,0.0,1.1409991287983268,2240,16384,0.13671875,,,
20260911,16,8,3,128,target_a_sketch_l4,pool_00|pool_02|pool_07,0.08004707422889937,0.0792591437701844,0.009941193170085237,2,1,10,0,0.0,0.1721374097701449,4288,16384,0.26171875,,,
20260911,16,8,3,128,target_a_sketch_l8,pool_00|pool_02|pool_06,0.08359279851604325,0.0792591437701844,0.054677032071207755,6,1,10,0,0.0,0.07584980165470456,8384,16384,0.51171875,,,
20260911,16,8,3,128,target_a_sketch_adaptive,pool_00|pool_01|pool_07,0.0792591437701844,0.0792591437701844,0.0,1,1,10,3,1.0,,16576,16384,1.01171875,0,2.0,
20260911,16,8,3,128,random,pool_03|pool_05|pool_06,0.16932789172483498,0.0792591437701844,1.1363830552574365,51,0,10,,,,,,,,,0
20260911,16,8,3,128,random,pool_01|pool_04|pool_06,0.11232844480286847,0.0792591437701844,0.4172301069586374,30,0,10,,,,,,,,,1
20260911,16,8,3,128,random,pool_03|pool_06|pool_07,0.13126420520222293,0.0792591437701844,0.6561395816087747,42,0,10,,,,,,,,,2
20260911,16,8,3,128,random,pool_00|pool_01|pool_07,0.0792591437701844,0.0792591437701844,0.0,1,1,10,,,,,,,,,3
20260911,16,8,3,128,random,pool_00|pool_05|pool_07,0.10335320406301829,0.0792591437701844,0.303990923276887,23,0,10,,,,,,,,,4
20260911,16,8,3,128,random,pool_04|pool_05|pool_06,0.2607758988482878,0.0792591437701844,2.29016800388886,55,0,10,,,,,,,,,5
20260911,16,8,3,128,random,pool_04|pool_06|pool_07,0.16798843761431098,0.0792591437701844,1.119483375967337,50,0,10,,,,,,,,,6
20260911,16,8,3,128,random,pool_05|pool_06|pool_07,0.2775428428058175,0.0792591437701844,2.5017138667377727,56,0,10,,,,,,,,,7
20260911,16,8,3,128,random,pool_01|pool_02|pool_07,0.0833538668554283,0.0792591437701844,0.05166246934381137,5,1,10,,,,,,,,,8
20260911,16,8,3,128,random,pool_02|pool_04|pool_06,0.12608938273984982,0.0792591437701844,0.5908496703604555,39,0,10,,,,,,,,,9
20260911,16,8,3,128,random,pool_01|pool_03|pool_04,0.14025516638905872,0.0792591437701844,0.7695771076676671,44,0,10,,,,,,,,,10
20260911,16,8,3,128,random,pool_00|pool_03|pool_05,0.10152060706990354,0.0792591437701844,0.2808693387385976,22,0,10,,,,,,,,,11
20260911,16,8,3,128,random,pool_05|pool_06|pool_07,0.2775428428058175,0.0792591437701844,2.5017138667377727,56,0,10,,,,,,,,,12
20260911,16,8,3,128,random,pool_00|pool_03|pool_07,0.08220701322403337,0.0792591437701844,0.037192799639577855,4,1,10,,,,,,,,,13
20260911,16,8,3,128,random,pool_00|pool_01|pool_05,0.08549621782705008,0.0792591437701844,0.07869217052041796,8,1,10,,,,,,,,,14
20260911,16,8,3,128,random,pool_01|pool_04|pool_07,0.0949284557415103,0.0792591437701844,0.19769721480665756,16,0,10,,,,,,,,,15
20260911,16,8,3,128,random,pool_02|pool_03|pool_04,0.19016632010548215,0.0792591437701844,1.399298188949382,53,0,10,,,,,,,,,16
20260911,16,8,3,128,random,pool_00|pool_01|pool_06,0.08127122359146241,0.0792591437701844,0.025386090810066323,3,1,10,,,,,,,,,17
20260911,16,8,3,128,random,pool_01|pool_05|pool_06,0.1290177938815935,0.0792591437701844,0.6277969675736926,41,0,10,,,,,,,,,18
20260911,16,8,3,128,random,pool_02|pool_03|pool_04,0.19016632010548215,0.0792591437701844,1.399298188949382,53,0,10,,,,,,,,,19
20260911,16,12,1,32,target_a_estimated,pool_00,0.22320112401322056,0.22320112401322056,0.0,1,1,10,,,,,,,,,
20260911,16,12,1,32,target_a_true_ct_diagnostic,pool_00,0.22320112401322056,0.22320112401322056,0.0,1,1,10,,,,,,,,,
20260911,16,12,1,32,isotropic_a,pool_05,1.0102632826791749,0.22320112401322056,3.5262463938995903,6,1,10,,,,,,,,,
20260911,16,12,1,32,bayesian_d,pool_07,1.579949307541842,0.22320112401322056,6.078590282763357,8,1,10,,,,,,,,,
20260911,16,12,1,32,effective_rank,pool_01,0.2734029635359553,0.22320112401322056,0.2249175031921487,2,1,10,,,,,,,,,
20260911,16,12,1,32,trace,pool_11,2.3748154337291596,0.22320112401322056,9.639800512781,12,0,10,,,,,,,,,
20260911,16,12,1,32,oracle_exhaustive,pool_00,0.22320112401322056,0.22320112401322056,0.0,1,1,10,,,,,,,,,
20260911,16,12,1,32,target_a_sketch_l2,pool_00,0.22320112401322056,0.22320112401322056,0.0,1,1,10,0,0.0,1.631130069679586,3360,24576,0.13671875,,,
20260911,16,12,1,32,target_a_sketch_l4,pool_00,0.22320112401322056,0.22320112401322056,0.0,1,1,10,0,0.0,0.21107740103742578,6432,24576,0.26171875,,,
20260911,16,12,1,32,target_a_sketch_l8,pool_00,0.22320112401322056,0.22320112401322056,0.0,1,1,10,0,0.0,0.13442639439019757,12576,24576,0.51171875,,,
20260911,16,12,1,32,target_a_sketch_adaptive,pool_00,0.22320112401322056,0.22320112401322056,0.0,1,1,10,1,1.0,,11552,24576,0.4700520833333333,0,3.0,
20260911,16,12,1,32,random,pool_00,0.22320112401322056,0.22320112401322056,0.0,1,1,10,,,,,,,,,0
20260911,16,12,1,32,random,pool_02,0.3751926748137446,0.22320112401322056,0.6809623001339424,3,1,10,,,,,,,,,1
20260911,16,12,1,32,random,pool_01,0.2734029635359553,0.22320112401322056,0.2249175031921487,2,1,10,,,,,,,,,2
20260911,16,12,1,32,random,pool_01,0.2734029635359553,0.22320112401322056,0.2249175031921487,2,1,10,,,,,,,,,3
20260911,16,12,1,32,random,pool_03,0.6244168953821192,0.22320112401322056,1.7975526473833259,4,1,10,,,,,,,,,4
20260911,16,12,1,32,random,pool_09,2.2041941750559584,0.22320112401322056,8.875372199852364,10,1,10,,,,,,,,,5
20260911,16,12,1,32,random,pool_08,2.009421673273963,0.22320112401322056,8.002739937613136,9,1,10,,,,,,,,,6
20260911,16,12,1,32,random,pool_02,0.3751926748137446,0.22320112401322056,0.6809623001339424,3,1,10,,,,,,,,,7
20260911,16,12,1,32,random,pool_08,2.009421673273963,0.22320112401322056,8.002739937613136,9,1,10,,,,,,,,,8
20260911,16,12,1,32,random,pool_04,0.7698154990250298,0.22320112401322056,2.4489768025515515,5,1,10,,,,,,,,,9
20260911,16,12,1,32,random,pool_07,1.579949307541842,0.22320112401322056,6.078590282763357,8,1,10,,,,,,,,,10
20260911,16,12,1,32,random,pool_01,0.2734029635359553,0.22320112401322056,0.2249175031921487,2,1,10,,,,,,,,,11
20260911,16,12,1,32,random,pool_09,2.2041941750559584,0.22320112401322056,8.875372199852364,10,1,10,,,,,,,,,12
20260911,16,12,1,32,random,pool_11,2.3748154337291596,0.22320112401322056,9.639800512781,12,0,10,,,,,,,,,13
20260911,16,12,1,32,random,pool_03,0.6244168953821192,0.22320112401322056,1.7975526473833259,4,1,10,,,,,,,,,14
20260911,16,12,1,32,random,pool_01,0.2734029635359553,0.22320112401322056,0.2249175031921487,2,1,10,,,,,,,,,15
20260911,16,12,1,32,random,pool_06,1.49720932542898,0.22320112401322056,5.7078933049651575,7,1,10,,,,,,,,,16
20260911,16,12,1,32,random,pool_01,0.2734029635359553,0.22320112401322056,0.2249175031921487,2,1,10,,,,,,,,,17
20260911,16,12,1,32,random,pool_02,0.3751926748137446,0.22320112401322056,0.6809623001339424,3,1,10,,,,,,,,,18
20260911,16,12,1,32,random,pool_09,2.2041941750559584,0.22320112401322056,8.875372199852364,10,1,10,,,,,,,,,19
20260911,16,12,1,128,target_a_estimated,pool_00,0.19249660726483003,0.19249660726483003,0.0,1,1,10,,,,,,,,,
20260911,16,12,1,128,target_a_true_ct_diagnostic,pool_00,0.19249660726483003,0.19249660726483003,0.0,1,1,10,,,,,,,,,
20260911,16,12,1,128,isotropic_a,pool_11,2.311806771299542,0.19249660726483003,11.009597489264003,11,0,10,,,,,,,,,
20260911,16,12,1,128,bayesian_d,pool_11,2.311806771299542,0.19249660726483003,11.009597489264003,11,0,10,,,,,,,,,
20260911,16,12,1,128,effective_rank,pool_01,0.23273619303376708,0.19249660726483003,0.20904049344400571,2,1,10,,,,,,,,,
20260911,16,12,1,128,trace,pool_11,2.311806771299542,0.19249660726483003,11.009597489264003,11,0,10,,,,,,,,,
20260911,16,12,1,128,oracle_exhaustive,pool_00,0.19249660726483003,0.19249660726483003,0.0,1,1,10,,,,,,,,,
20260911,16,12,1,128,target_a_sketch_l2,pool_01,0.23273619303376708,0.19249660726483003,0.20904049344400571,2,1,10,0,0.0,1.5879885334086974,3360,24576,0.13671875,,,
20260911,16,12,1,128,target_a_sketch_l4,pool_00,0.19249660726483003,0.19249660726483003,0.0,1,1,10,0,0.0,0.1802024967687742,6432,24576,0.26171875,,,
20260911,16,12,1,128,target_a_sketch_l8,pool_00,0.19249660726483003,0.19249660726483003,0.0,1,1,10,0,0.0,0.10506260187311439,12576,24576,0.51171875,,,
20260911,16,12,1,128,target_a_sketch_adaptive,pool_00,0.19249660726483003,0.19249660726483003,0.0,1,1,10,1,1.0,,10016,24576,0.4075520833333333,0,3.0,
20260911,16,12,1,128,random,pool_00,0.19249660726483003,0.19249660726483003,0.0,1,1,10,,,,,,,,,0
20260911,16,12,1,128,random,pool_02,0.3579648083962756,0.19249660726483003,0.859590220745035,3,1,10,,,,,,,,,1
20260911,16,12,1,128,random,pool_01,0.23273619303376708,0.19249660726483003,0.20904049344400571,2,1,10,,,,,,,,,2
20260911,16,12,1,128,random,pool_01,0.23273619303376708,0.19249660726483003,0.20904049344400571,2,1,10,,,,,,,,,3
20260911,16,12,1,128,random,pool_03,0.5756602483286112,0.19249660726483003,1.9904955547431449,4,1,10,,,,,,,,,4
20260911,16,12,1,128,random,pool_09,2.4528147421025865,0.19249660726483003,11.742119338903935,12,0,10,,,,,,,,,5
20260911,16,12,1,128,random,pool_08,2.1584127703017235,0.19249660726483003,10.212731491585489,9,1,10,,,,,,,,,6
20260911,16,12,1,128,random,pool_02,0.3579648083962756,0.19249660726483003,0.859590220745035,3,1,10,,,,,,,,,7
20260911,16,12,1,128,random,pool_08,2.1584127703017235,0.19249660726483003,10.212731491585489,9,1,10,,,,,,,,,8
20260911,16,12,1,128,random,pool_04,0.8144565709228666,0.19249660726483003,3.231017795562319,5,1,10,,,,,,,,,9
20260911,16,12,1,128,random,pool_07,1.8198520637690625,0.19249660726483003,8.453943576602233,8,1,10,,,,,,,,,10
20260911,16,12,1,128,random,pool_01,0.23273619303376708,0.19249660726483003,0.20904049344400571,2,1,10,,,,,,,,,11
20260911,16,12,1,128,random,pool_09,2.4528147421025865,0.19249660726483003,11.742119338903935,12,0,10,,,,,,,,,12
20260911,16,12,1,128,random,pool_11,2.311806771299542,0.19249660726483003,11.009597489264003,11,0,10,,,,,,,,,13
20260911,16,12,1,128,random,pool_03,0.5756602483286112,0.19249660726483003,1.9904955547431449,4,1,10,,,,,,,,,14
20260911,16,12,1,128,random,pool_01,0.23273619303376708,0.19249660726483003,0.20904049344400571,2,1,10,,,,,,,,,15
20260911,16,12,1,128,random,pool_06,1.3465746704697446,0.19249660726483003,5.995316382990453,7,1,10,,,,,,,,,16
20260911,16,12,1,128,random,pool_01,0.23273619303376708,0.19249660726483003,0.20904049344400571,2,1,10,,,,,,,,,17
20260911,16,12,1,128,random,pool_02,0.3579648083962756,0.19249660726483003,0.859590220745035,3,1,10,,,,,,,,,18
20260911,16,12,1,128,random,pool_09,2.4528147421025865,0.19249660726483003,11.742119338903935,12,0,10,,,,,,,,,19
20260911,16,12,3,32,target_a_estimated,pool_00|pool_02|pool_11,0.07925352188335383,0.07925352188335383,0.0,1,1,10,,,,,,,,,
20260911,16,12,3,32,target_a_true_ct_diagnostic,pool_00|pool_01|pool_11,0.08377817761475198,0.07925352188335383,0.057090910585116825,7,1,10,,,,,,,,,
20260911,16,12,3,32,isotropic_a,pool_00|pool_05|pool_11,0.08332547450237612,0.07925352188335383,0.05137882231928366,6,1,10,,,,,,,,,
20260911,16,12,3,32,bayesian_d,pool_00|pool_07|pool_11,0.09240205263546329,0.07925352188335383,0.16590468713127487,39,0,10,,,,,,,,,
20260911,16,12,3,32,effective_rank,pool_00|pool_01|pool_09,0.08468106709723541,0.07925352188335383,0.06848333152777618,9,1,10,,,,,,,,,
20260911,16,12,3,32,trace,pool_07|pool_10|pool_11,0.18480019883110055,0.07925352188335383,1.3317600838369232,192,0,10,,,,,,,,,
20260911,16,12,3,32,oracle_exhaustive,pool_00|pool_02|pool_11,0.07925352188335383,0.07925352188335383,0.0,1,1,10,,,,,,,,,
20260911,16,12,3,32,target_a_sketch_l2,pool_00|pool_01|pool_11,0.08377817761475198,0.07925352188335383,0.057090910585116825,7,1,10,0,0.0,0.813230031643474,3360,24576,0.13671875,,,
20260911,16,12,3,32,target_a_sketch_l4,pool_00|pool_07|pool_11,0.09240205263546329,0.07925352188335383,0.16590468713127487,39,0,10,0,0.0,0.175223578155733,6432,24576,0.26171875,,,
20260911,16,12,3,32,target_a_sketch_l8,pool_00|pool_07|pool_11,0.09240205263546329,0.07925352188335383,0.16590468713127487,39,0,10,0,0.0,0.08223290054841703,12576,24576,0.51171875,,,
20260911,16,12,3,32,target_a_sketch_adaptive,pool_00|pool_02|pool_11,0.07925352188335383,0.07925352188335383,0.0,1,1,10,3,1.0,,24864,24576,1.01171875,0,1.6666666666666667,
20260911,16,12,3,32,random,pool_05|pool_08|pool_10,0.1642592876404863,0.07925352188335383,1.0725802934315634,181,0,10,,,,,,,,,0
20260911,16,12,3,32,random,pool_02|pool_06|pool_09,0.11767667760548695,0.07925352188335383,0.48481322733751475,107,0,10,,,,,,,,,1
20260911,16,12,3,32,random,pool_05|pool_09|pool_10,0.16698917815883846,0.07925352188335383,1.1070253307432179,183,0,10,,,,,,,,,2
20260911,16,12,3,32,random,pool_00|pool_01|pool_02,0.09349304613041236,0.07925352188335383,0.1796705548053298,42,0,10,,,,,,,,,3
20260911,16,12,3,32,random,pool_01|pool_09|pool_10,0.1352091431664532,0.07925352188335383,0.7060332456323574,147,0,10,,,,,,,,,4
20260911,16,12,3,32,random,pool_07|pool_09|pool_10,0.26492515628371344,0.07925352188335383,2.3427556276127777,211,0,10,,,,,,,,,5
20260911,16,12,3,32,random,pool_07|pool_09|pool_11,0.18690383452285997,0.07925352188335383,1.3583032032058715,194,0,10,,,,,,,,,6
20260911,16,12,3,32,random,pool_07|pool_09|pool_10,0.26492515628371344,0.07925352188335383,2.3427556276127777,211,0,10,,,,,,,,,7
20260911,16,12,3,32,random,pool_03|pool_10|pool_11,0.1393835514892374,0.07925352188335383,0.7587048269524675,153,0,10,,,,,,,,,8
20260911,16,12,3,32,random,pool_03|pool_06|pool_09,0.14259583483802935,0.07925352188335383,0.7992365695483338,159,0,10,,,,,,,,,9
20260911,16,12,3,32,random,pool_02|pool_06|pool_07,0.1541310870944122,0.07925352188335383,0.9447853348557048,173,0,10,,,,,,,,,10
20260911,16,12,3,32,random,pool_00|pool_05|pool_08,0.10211780280166839,0.07925352188335383,0.2884954557851253,66,0,10,,,,,,,,,11
20260911,16,12,3,32,random,pool_08|pool_09|pool_11,0.2726393484789108,0.07925352188335383,2.440091266608748,212,0,10,,,,,,,,,12
20260911,16,12,3,32,random,pool_00|pool_01|pool_05,0.08912768222147419,0.07925352188335383,0.12458954635042278,25,0,10,,,,,,,,,13
20260911,16,12,3,32,random,pool_00|pool_03|pool_08,0.09570253807234239,0.07925352188335383,0.20754934037125056,48,0,10,,,,,,,,,14
20260911,16,12,3,32,random,pool_01|pool_07|pool_11,0.10232155100609103,0.07925352188335383,0.29106629679737095,68,0,10,,,,,,,,,15
20260911,16,12,3,32,random,pool_04|pool_05|pool_07,0.20675984421072396,0.07925352188335383,1.6088410874034758,200,0,10,,,,,,,,,16
20260911,16,12,3,32,random,pool_00|pool_03|pool_10,0.08878291219042501,0.07925352188335383,0.12023932918838161,24,0,10,,,,,,,,,17
20260911,16,12,3,32,random,pool_02|pool_09|pool_10,0.1320539531097092,0.07925352188335383,0.6662218911112567,142,0,10,,,,,,,,,18
20260911,16,12,3,32,random,pool_03|pool_04|pool_06,0.2078238106368226,0.07925352188335383,1.6222659346634447,201,0,10,,,,,,,,,19
20260911,16,12,3,128,target_a_estimated,pool_00|pool_01|pool_11,0.07342846576410275,0.0727940586597717,0.008715094555946785,3,1,10,,,,,,,,,
20260911,16,12,3,128,target_a_true_ct_diagnostic,pool_00|pool_01|pool_11,0.07342846576410275,0.0727940586597717,0.008715094555946785,3,1,10,,,,,,,,,
