seed,dimension,candidate_count,budget,target_samples,shift,method,selected,target_mse,conditional_oracle_mse,normalized_regret,combination_rank
20260910,32,12,3,128,0.0,effective_rank,pool_00|pool_01|pool_09,0.0006428208194817486,0.00046593158225127773,0.3796463772122539,43
20260910,32,12,3,128,0.0,conditional_oracle,pool_00|pool_02|pool_10,0.00046593158225127773,0.00046593158225127773,0.0,1
20260910,32,12,3,128,0.5,target_a_estimated,pool_00|pool_01|pool_11,0.06405306265241595,0.013634606505878333,3.6978299391919043,77
20260910,32,12,3,128,0.5,isotropic_a,pool_02|pool_06|pool_11,0.05079222470453992,0.013634606505878333,2.725243165810594,58
20260910,32,12,3,128,0.5,bayesian_d,pool_03|pool_10|pool_11,0.12333134110346633,0.013634606505878333,8.04546391201639,142
20260910,32,12,3,128,0.5,effective_rank,pool_00|pool_01|pool_09,0.06166425790306185,0.013634606505878333,3.522628348421814,76
20260910,32,12,3,128,0.5,conditional_oracle,pool_00|pool_04|pool_07,0.013634606505878333,0.013634606505878333,0.0,1
20260910,32,12,3,128,1.0,target_a_estimated,pool_00|pool_01|pool_11,0.25093235447616746,0.054495556015084046,3.604638851775563,78
20260910,32,12,3,128,1.0,isotropic_a,pool_02|pool_06|pool_11,0.20352948437061835,0.054495556015084046,2.7347904903343423,60
20260910,32,12,3,128,1.0,bayesian_d,pool_03|pool_10|pool_11,0.4980961675723181,0.054495556015084046,8.140124516473382,144
20260910,32,12,3,128,1.0,effective_rank,pool_00|pool_01|pool_09,0.24126577632455448,0.054495556015084046,3.427255981345957,76
20260910,32,12,3,128,1.0,conditional_oracle,pool_00|pool_04|pool_07,0.054495556015084046,0.054495556015084046,0.0,1
20260911,16,8,1,32,0.0,target_a_estimated,pool_00,0.004092015967406826,0.004092015967406826,0.0,1
20260911,16,8,1,32,0.0,isotropic_a,pool_01,0.014036818346953028,0.004092015967406826,2.4302941285559987,2
20260911,16,8,1,32,0.0,bayesian_d,pool_07,0.1795484777252474,0.004092015967406826,42.877755892294346,7
20260911,16,8,1,32,0.0,effective_rank,pool_00,0.004092015967406826,0.004092015967406826,0.0,1
20260911,16,8,1,32,0.0,conditional_oracle,pool_00,0.004092015967406826,0.004092015967406826,0.0,1
20260911,16,8,1,32,0.5,target_a_estimated,pool_00,0.1059109616109255,0.034257314938211825,2.0916305554580594,3
20260911,16,8,1,32,0.5,isotropic_a,pool_01,0.038205847385803904,0.034257314938211825,0.11526100205792095,2
20260911,16,8,1,32,0.5,bayesian_d,pool_07,0.1656729257892322,0.034257314938211825,3.8361328401845864,6
20260911,16,8,1,32,0.5,effective_rank,pool_00,0.1059109616109255,0.034257314938211825,2.0916305554580594,3
20260911,16,8,1,32,0.5,conditional_oracle,pool_02,0.034257314938211825,0.034257314938211825,0.0,1
20260911,16,8,1,32,1.0,target_a_estimated,pool_00,0.4240505127850118,0.06560293137487516,5.46389580309846,6
20260911,16,8,1,32,1.0,isotropic_a,pool_01,0.14105349703390768,0.06560293137487516,1.1501096685433914,4
20260911,16,8,1,32,1.0,bayesian_d,pool_07,0.1786268309003758,0.06560293137487516,1.7228483111470674,5
20260911,16,8,1,32,1.0,effective_rank,pool_00,0.4240505127850118,0.06560293137487516,5.46389580309846,6
20260911,16,8,1,32,1.0,conditional_oracle,pool_02,0.06560293137487516,0.06560293137487516,0.0,1
20260911,16,8,1,128,0.0,target_a_estimated,pool_00,0.005632915250168596,0.005632915250168596,0.0,1
20260911,16,8,1,128,0.0,isotropic_a,pool_00,0.005632915250168596,0.005632915250168596,0.0,1
20260911,16,8,1,128,0.0,bayesian_d,pool_06,0.11544685847838565,0.005632915250168596,19.495046232930676,8
20260911,16,8,1,128,0.0,effective_rank,pool_00,0.005632915250168596,0.005632915250168596,0.0,1
20260911,16,8,1,128,0.0,conditional_oracle,pool_00,0.005632915250168596,0.005632915250168596,0.0,1
20260911,16,8,1,128,0.5,target_a_estimated,pool_00,0.02908312709031241,0.018285796317871167,0.5904763776619748,3
20260911,16,8,1,128,0.5,isotropic_a,pool_00,0.02908312709031241,0.018285796317871167,0.5904763776619748,3
20260911,16,8,1,128,0.5,bayesian_d,pool_06,0.12176340559085086,0.018285796317871167,5.658906370506186,7
20260911,16,8,1,128,0.5,effective_rank,pool_00,0.02908312709031241,0.018285796317871167,0.5904763776619748,3
20260911,16,8,1,128,0.5,conditional_oracle,pool_01,0.018285796317871167,0.018285796317871167,0.0,1
20260911,16,8,1,128,1.0,target_a_estimated,pool_00,0.10462600364666047,0.02670011142305101,2.918560562872172,5
20260911,16,8,1,128,1.0,isotropic_a,pool_00,0.10462600364666047,0.02670011142305101,2.918560562872172,5
20260911,16,8,1,128,1.0,bayesian_d,pool_06,0.16409457877937933,0.02670011142305101,5.145838726265072,6
20260911,16,8,1,128,1.0,effective_rank,pool_00,0.10462600364666047,0.02670011142305101,2.918560562872172,5
20260911,16,8,1,128,1.0,conditional_oracle,pool_07,0.02670011142305101,0.02670011142305101,0.0,1
20260911,16,8,3,32,0.0,target_a_estimated,pool_00|pool_01|pool_07,0.0004310771038306127,0.0004000721252588879,0.07749847243584236,2
20260911,16,8,3,32,0.0,isotropic_a,pool_01|pool_02|pool_07,0.0005088107423558696,0.0004000721252588879,0.27179753407367896,15
20260911,16,8,3,32,0.0,bayesian_d,pool_01|pool_03|pool_07,0.0005161471677754825,0.0004000721252588879,0.29013529108403163,17
20260911,16,8,3,32,0.0,effective_rank,pool_00|pool_01|pool_05,0.00044538778013147873,0.0004000721252588879,0.11326871334329258,4
20260911,16,8,3,32,0.0,conditional_oracle,pool_00|pool_01|pool_06,0.0004000721252588879,0.0004000721252588879,0.0,1
20260911,16,8,3,32,0.5,target_a_estimated,pool_00|pool_01|pool_07,0.07384033367327064,0.025903386215641366,1.8506054404841974,22
20260911,16,8,3,32,0.5,isotropic_a,pool_01|pool_02|pool_07,0.045358210040041536,0.025903386215641366,0.7510533048630016,6
20260911,16,8,3,32,0.5,bayesian_d,pool_01|pool_03|pool_07,0.08080638474991608,0.025903386215641366,2.119529781829156,28
20260911,16,8,3,32,0.5,effective_rank,pool_00|pool_01|pool_05,0.07062194999120305,0.025903386215641366,1.7263597663752186,18
20260911,16,8,3,32,0.5,conditional_oracle,pool_01|pool_02|pool_05,0.025903386215641366,0.025903386215641366,0.0,1
20260911,16,8,3,32,1.0,target_a_estimated,pool_00|pool_01|pool_07,0.28964479849121644,0.09917511114876543,1.920539187062177,23
20260911,16,8,3,32,1.0,isotropic_a,pool_01|pool_02|pool_07,0.17934001461187263,0.09917511114876543,0.808316749379364,6
20260911,16,8,3,32,1.0,bayesian_d,pool_01|pool_03|pool_07,0.32149777953462216,0.09917511114876543,2.241718368758534,30
20260911,16,8,3,32,1.0,effective_rank,pool_00|pool_01|pool_05,0.2731659857580838,0.09917511114876543,1.7543804347073253,19
20260911,16,8,3,32,1.0,conditional_oracle,pool_01|pool_02|pool_05,0.09917511114876543,0.09917511114876543,0.0,1
20260911,16,8,3,128,0.0,target_a_estimated,pool_00|pool_01|pool_07,0.0005587323549118839,0.00044459336169211383,0.2567267149139592,18
20260911,16,8,3,128,0.0,isotropic_a,pool_00|pool_01|pool_06,0.0005342379123293162,0.00044459336169211383,0.20163267912057187,12
20260911,16,8,3,128,0.0,bayesian_d,pool_00|pool_06|pool_07,0.0005492149418070413,0.00044459336169211383,0.23531970814125466,15
20260911,16,8,3,128,0.0,effective_rank,pool_00|pool_01|pool_07,0.0005587323549118839,0.00044459336169211383,0.2567267149139592,18
20260911,16,8,3,128,0.0,conditional_oracle,pool_00|pool_02|pool_06,0.00044459336169211383,0.00044459336169211383,0.0,1
20260911,16,8,3,128,0.5,target_a_estimated,pool_00|pool_01|pool_07,0.016800105523110065,0.007858758416196154,1.1377556903246502,7
20260911,16,8,3,128,0.5,isotropic_a,pool_00|pool_01|pool_06,0.024029493919572875,0.007858758416196154,2.057670518290825,11
20260911,16,8,3,128,0.5,bayesian_d,pool_00|pool_06|pool_07,0.03448504036716443,0.007858758416196154,3.388102870816596,20
20260911,16,8,3,128,0.5,effective_rank,pool_00|pool_01|pool_07,0.016800105523110065,0.007858758416196154,1.1377556903246502,7
20260911,16,8,3,128,0.5,conditional_oracle,pool_03|pool_04|pool_05,0.007858758416196154,0.007858758416196154,0.0,1
20260911,16,8,3,128,1.0,target_a_estimated,pool_00|pool_01|pool_07,0.06529364681492422,0.02389196495718443,1.7328705249624143,7
20260911,16,8,3,128,1.0,isotropic_a,pool_00|pool_01|pool_06,0.0932589325355263,0.02389196495718443,2.903359673540911,11
20260911,16,8,3,128,1.0,bayesian_d,pool_00|pool_06|pool_07,0.13385965759472918,0.02389196495718443,4.602706091131986,20
20260911,16,8,3,128,1.0,effective_rank,pool_00|pool_01|pool_07,0.06529364681492422,0.02389196495718443,1.7328705249624143,7
20260911,16,8,3,128,1.0,conditional_oracle,pool_03|pool_04|pool_05,0.02389196495718443,0.02389196495718443,0.0,1
20260911,16,12,1,32,0.0,target_a_estimated,pool_00,0.005031964468150463,0.0044758259812527346,0.1242538224736948,2
20260911,16,12,1,32,0.0,isotropic_a,pool_05,0.016103730116729997,0.0044758259812527346,2.597934813413532,4
20260911,16,12,1,32,0.0,bayesian_d,pool_07,0.04021235521344707,0.0044758259812527346,7.984342863614209,9
20260911,16,12,1,32,0.0,effective_rank,pool_01,0.0044758259812527346,0.0044758259812527346,0.0,1
20260911,16,12,1,32,0.0,conditional_oracle,pool_01,0.0044758259812527346,0.0044758259812527346,0.0,1
20260911,16,12,1,32,0.5,target_a_estimated,pool_00,0.11474969140172286,0.03275564132605541,2.50320392934714,9
20260911,16,12,1,32,0.5,isotropic_a,pool_05,0.045094449828157857,0.03275564132605541,0.3766926246163152,3
20260911,16,12,1,32,0.5,bayesian_d,pool_07,0.03275564132605541,0.03275564132605541,0.0,1
20260911,16,12,1,32,0.5,effective_rank,pool_01,0.18564430006616595,0.03275564132605541,4.667551986487762,12
20260911,16,12,1,32,0.5,conditional_oracle,pool_07,0.03275564132605541,0.03275564132605541,0.0,1
20260911,16,12,1,32,1.0,target_a_estimated,pool_00,0.4237434010605645,0.049202424480597085,7.612246358462827,10
20260911,16,12,1,32,1.0,isotropic_a,pool_05,0.14376003514353752,0.049202424480597085,1.9218079527814553,4
20260911,16,12,1,32,1.0,bayesian_d,pool_07,0.10655290724903799,0.049202424480597085,1.1656027802259419,2
20260911,16,12,1,32,1.0,effective_rank,pool_01,0.6817771574272868,0.049202424480597085,12.856576472083095,12
20260911,16,12,1,32,1.0,conditional_oracle,pool_10,0.049202424480597085,0.049202424480597085,0.0,1
20260911,16,12,1,128,0.0,target_a_estimated,pool_00,0.004955859692358733,0.004955859692358733,0.0,1
20260911,16,12,1,128,0.0,isotropic_a,pool_11,0.08228968171301482,0.004955859692358733,15.604522085218516,10
20260911,16,12,1,128,0.0,bayesian_d,pool_11,0.08228968171301482,0.004955859692358733,15.604522085218516,10
20260911,16,12,1,128,0.0,effective_rank,pool_01,0.0052921218554743965,0.004955859692358733,0.0678514292150229,2
20260911,16,12,1,128,0.0,conditional_oracle,pool_00,0.004955859692358733,0.004955859692358733,0.0,1
20260911,16,12,1,128,0.5,target_a_estimated,pool_00,0.026847316335880334,0.026847316335880334,0.0,1
20260911,16,12,1,128,0.5,isotropic_a,pool_11,0.09612793855299284,0.026847316335880334,2.5805418072465516,8
20260911,16,12,1,128,0.5,bayesian_d,pool_11,0.09612793855299284,0.026847316335880334,2.5805418072465516,8
20260911,16,12,1,128,0.5,effective_rank,pool_01,0.04556253577824554,0.026847316335880334,0.6970983322214998,2
20260911,16,12,1,128,0.5,conditional_oracle,pool_00,0.026847316335880334,0.026847316335880334,0.0,1
20260911,16,12,1,128,1.0,target_a_estimated,pool_00,0.09012606660465733,0.07144199162164616,0.261527913190904,3
20260911,16,12,1,128,1.0,isotropic_a,pool_11,0.17843106164211697,0.07144199162164616,1.497565613611117,6
20260911,16,12,1,128,1.0,bayesian_d,pool_11,0.17843106164211697,0.07144199162164616,1.497565613611117,6
20260911,16,12,1,128,1.0,effective_rank,pool_01,0.15371276368748,0.07144199162164616,1.1515744480016241,5
20260911,16,12,1,128,1.0,conditional_oracle,pool_09,0.07144199162164616,0.07144199162164616,0.0,1
20260911,16,12,3,32,0.0,target_a_estimated,pool_00|pool_02|pool_11,0.0005478962629419382,0.0004306545627452696,0.27224070133913003,40
20260911,16,12,3,32,0.0,isotropic_a,pool_00|pool_05|pool_11,0.0005442814235885329,0.0004306545627452696,0.26384687560009246,38
20260911,16,12,3,32,0.0,bayesian_d,pool_00|pool_07|pool_11,0.0004795929798175891,0.0004306545627452696,0.1136372891543387,8
20260911,16,12,3,32,0.0,effective_rank,pool_00|pool_01|pool_09,0.0005226644079222575,0.0004306545627452696,0.2136511560227249,22
20260911,16,12,3,32,0.0,conditional_oracle,pool_03|pool_06|pool_11,0.0004306545627452696,0.0004306545627452696,0.0,1
20260911,16,12,3,32,0.5,target_a_estimated,pool_00|pool_02|pool_11,0.14849793196707345,0.012536297733033774,10.845437554962814,149
20260911,16,12,3,32,0.5,isotropic_a,pool_00|pool_05|pool_11,0.06825579321759218,0.012536297733033774,4.444653172023406,53
20260911,16,12,3,32,0.5,bayesian_d,pool_00|pool_07|pool_11,0.20272009110778333,0.012536297733033774,15.170650651795363,186
20260911,16,12,3,32,0.5,effective_rank,pool_00|pool_01|pool_09,0.0307523665069942,0.012536297733033774,1.453066061598088,17
20260911,16,12,3,32,0.5,conditional_oracle,pool_04|pool_05|pool_06,0.012536297733033774,0.012536297733033774,0.0,1
20260911,16,12,3,32,1.0,target_a_estimated,pool_00|pool_02|pool_11,0.5822594484392126,0.04728142940312752,11.314759849470583,147
20260911,16,12,3,32,1.0,isotropic_a,pool_00|pool_05|pool_11,0.26441423362608124,0.04728142940312752,4.592348559762262,54
20260911,16,12,3,32,1.0,bayesian_d,pool_00|pool_07|pool_11,0.7974731596061675,0.04728142940312752,15.866519681687482,183
20260911,16,12,3,32,1.0,effective_rank,pool_00|pool_01|pool_09,0.1220315864226017,0.04728142940312752,1.5809622924498492,17
20260911,16,12,3,32,1.0,conditional_oracle,pool_04|pool_05|pool_06,0.04728142940312752,0.04728142940312752,0.0,1
20260911,16,12,3,128,0.0,target_a_estimated,pool_00|pool_01|pool_11,0.0004392020305691302,0.0003873647605967534,0.13382030387203805,10
20260911,16,12,3,128,0.0,isotropic_a,pool_00|pool_07|pool_11,0.00044734721905764774,0.0003873647605967534,0.15484748372177318,13
20260911,16,12,3,128,0.0,bayesian_d,pool_00|pool_07|pool_11,0.00044734721905764774,0.0003873647605967534,0.15484748372177318,13
20260911,16,12,3,128,0.0,effective_rank,pool_00|pool_01|pool_10,0.00045716148349236874,0.0003873647605967534,0.18018346012706538,17
20260911,16,12,3,128,0.0,conditional_oracle,pool_00|pool_06|pool_11,0.0003873647605967534,0.0003873647605967534,0.0,1
20260911,16,12,3,128,0.5,target_a_estimated,pool_00|pool_01|pool_11,0.015893486429493564,0.00428601563892414,2.708219420655938,25
20260911,16,12,3,128,0.5,isotropic_a,pool_00|pool_07|pool_11,0.03545256437408367,0.00428601563892414,7.271683391006675,62
20260911,16,12,3,128,0.5,bayesian_d,pool_00|pool_07|pool_11,0.03545256437408367,0.00428601563892414,7.271683391006675,62
20260911,16,12,3,128,0.5,effective_rank,pool_00|pool_01|pool_10,0.016657693983092497,0.00428601563892414,2.8865219790177554,27
20260911,16,12,3,128,0.5,conditional_oracle,pool_00|pool_08|pool_11,0.00428601563892414,0.00428601563892414,0.0,1
20260911,16,12,3,128,1.0,target_a_estimated,pool_00|pool_01|pool_11,0.06080554071611238,0.01706869519689297,2.56240122719989,25
20260911,16,12,3,128,1.0,isotropic_a,pool_00|pool_07|pool_11,0.1432272854807644,0.01706869519689297,7.391226384242669,65
20260911,16,12,3,128,1.0,bayesian_d,pool_00|pool_07|pool_11,0.1432272854807644,0.01706869519689297,7.391226384242669,65
20260911,16,12,3,128,1.0,effective_rank,pool_00|pool_01|pool_10,0.06303163433445458,0.01706869519689297,2.6928208985727444,28
20260911,16,12,3,128,1.0,conditional_oracle,pool_00|pool_08|pool_11,0.01706869519689297,0.01706869519689297,0.0,1
20260911,32,8,1,32,0.0,target_a_estimated,pool_00,0.006881571963247735,0.006881571963247735,0.0,1
20260911,32,8,1,32,0.0,isotropic_a,pool_05,0.06702239870230342,0.006881571963247735,8.73940243017853,6
20260911,32,8,1,32,0.0,bayesian_d,pool_06,0.07736755430494943,0.006881571963247735,10.24271528629573,7
20260911,32,8,1,32,0.0,effective_rank,pool_00,0.006881571963247735,0.006881571963247735,0.0,1
20260911,32,8,1,32,0.0,conditional_oracle,pool_00,0.006881571963247735,0.006881571963247735,0.0,1
20260911,32,8,1,32,0.5,target_a_estimated,pool_00,0.05699717133508564,0.05699717133508564,0.0,1
20260911,32,8,1,32,0.5,isotropic_a,pool_05,0.12617943947186902,0.05699717133508564,1.2137842372924388,5
20260911,32,8,1,32,0.5,bayesian_d,pool_06,0.13120740954489124,0.05699717133508564,1.3019986162738597,6
20260911,32,8,1,32,0.5,effective_rank,pool_00,0.05699717133508564,0.05699717133508564,0.0,1
20260911,32,8,1,32,0.5,conditional_oracle,pool_00,0.05699717133508564,0.05699717133508564,0.0,1
20260911,32,8,1,32,1.0,target_a_estimated,pool_00,0.22741933726738517,0.22202928078317075,0.024276331775709536,2
20260911,32,8,1,32,1.0,isotropic_a,pool_05,0.3207676344404234,0.22202928078317075,0.44470870377532995,6
20260911,32,8,1,32,1.0,bayesian_d,pool_06,0.22202928078317075,0.22202928078317075,0.0,1
20260911,32,8,1,32,1.0,effective_rank,pool_00,0.22741933726738517,0.22202928078317075,0.024276331775709536,2
20260911,32,8,1,32,1.0,conditional_oracle,pool_06,0.22202928078317075,0.22202928078317075,0.0,1
20260911,32,8,1,128,0.0,target_a_estimated,pool_00,0.007080506032963507,0.007080506032963507,0.0,1
20260911,32,8,1,128,0.0,isotropic_a,pool_00,0.007080506032963507,0.007080506032963507,0.0,1
20260911,32,8,1,128,0.0,bayesian_d,pool_07,0.09960999553391287,0.007080506032963507,13.068202903885055,6
20260911,32,8,1,128,0.0,effective_rank,pool_00,0.007080506032963507,0.007080506032963507,0.0,1
20260911,32,8,1,128,0.0,conditional_oracle,pool_00,0.007080506032963507,0.007080506032963507,0.0,1
20260911,32,8,1,128,0.5,target_a_estimated,pool_00,0.08537123485737319,0.06728350242215214,0.2688286397716704,3
20260911,32,8,1,128,0.5,isotropic_a,pool_00,0.08537123485737319,0.06728350242215214,0.2688286397716704,3
20260911,32,8,1,128,0.5,bayesian_d,pool_07,0.07496207407214261,0.06728350242215214,0.11412265077720467,2
20260911,32,8,1,128,0.5,effective_rank,pool_00,0.08537123485737319,0.06728350242215214,0.2688286397716704,3
20260911,32,8,1,128,0.5,conditional_oracle,pool_04,0.06728350242215214,0.06728350242215214,0.0,1
20260911,32,8,1,128,1.0,target_a_estimated,pool_00,0.3229065162601006,0.08314636312477786,2.883591586267151,7
20260911,32,8,1,128,1.0,isotropic_a,pool_00,0.3229065162601006,0.08314636312477786,2.883591586267151,7
20260911,32,8,1,128,1.0,bayesian_d,pool_07,0.08314636312477786,0.08314636312477786,0.0,1
20260911,32,8,1,128,1.0,effective_rank,pool_00,0.3229065162601006,0.08314636312477786,2.883591586267151,7
20260911,32,8,1,128,1.0,conditional_oracle,pool_07,0.08314636312477786,0.08314636312477786,0.0,1
20260911,32,8,3,32,0.0,target_a_estimated,pool_00|pool_01|pool_07,0.0005122000663460025,0.0004474204364343509,0.14478469161557067,4
20260911,32,8,3,32,0.0,isotropic_a,pool_00|pool_01|pool_05,0.0005586800114240481,0.0004474204364343509,0.24866896084667797,12
20260911,32,8,3,32,0.0,bayesian_d,pool_01|pool_06|pool_07,0.0005592724588147496,0.0004474204364343509,0.2499931010567742,13
20260911,32,8,3,32,0.0,effective_rank,pool_00|pool_01|pool_06,0.0005670163095992525,0.0004474204364343509,0.2673008727942843,15
20260911,32,8,3,32,0.0,conditional_oracle,pool_01|pool_05|pool_07,0.0004474204364343509,0.0004474204364343509,0.0,1
20260911,32,8,3,32,0.5,target_a_estimated,pool_00|pool_01|pool_07,0.037076194219451256,0.030319388226234492,0.2228542984706497,7
20260911,32,8,3,32,0.5,isotropic_a,pool_00|pool_01|pool_05,0.03473726363285291,0.030319388226234492,0.14571123182478204,4
20260911,32,8,3,32,0.5,bayesian_d,pool_01|pool_06|pool_07,0.0838277864928824,0.030319388226234492,1.7648244703152896,28
20260911,32,8,3,32,0.5,effective_rank,pool_00|pool_01|pool_06,0.03982148775686119,0.030319388226234492,0.31340010753926767,9
20260911,32,8,3,32,0.5,conditional_oracle,pool_00|pool_04|pool_05,0.030319388226234492,0.030319388226234492,0.0,1
20260911,32,8,3,32,1.0,target_a_estimated,pool_00|pool_01|pool_07,0.14709438261489732,0.1162618803918865,0.2651987230817447,8
20260911,32,8,3,32,1.0,isotropic_a,pool_00|pool_01|pool_05,0.13656832892442194,0.1162618803918865,0.17466127731710562,5
20260911,32,8,3,32,1.0,bayesian_d,pool_01|pool_06|pool_07,0.3344101825475354,0.1162618803918865,1.8763527771986104,28
20260911,32,8,3,32,1.0,effective_rank,pool_00|pool_01|pool_06,0.15721101770846213,0.1162618803918865,0.3522146483314004,9
20260911,32,8,3,32,1.0,conditional_oracle,pool_00|pool_04|pool_05,0.1162618803918865,0.1162618803918865,0.0,1
20260911,32,8,3,128,0.0,target_a_estimated,pool_00|pool_01|pool_07,0.0007425953825293541,0.0005724451343924741,0.29723415907352835,11
20260911,32,8,3,128,0.0,isotropic_a,pool_00|pool_01|pool_06,0.0006465217517773181,0.0005724451343924741,0.12940387285055738,5
20260911,32,8,3,128,0.0,bayesian_d,pool_01|pool_02|pool_07,0.0008750379271866282,0.0005724451343924741,0.5285970211193959,30
20260911,32,8,3,128,0.0,effective_rank,pool_00|pool_01|pool_04,0.0008645385623730628,0.0005724451343924741,0.5102557615247831,28
20260911,32,8,3,128,0.0,conditional_oracle,pool_00|pool_02|pool_06,0.0005724451343924741,0.0005724451343924741,0.0,1
20260911,32,8,3,128,0.5,target_a_estimated,pool_00|pool_01|pool_07,0.05148170557673826,0.02509999519238476,1.0510643600584275,13
20260911,32,8,3,128,0.5,isotropic_a,pool_00|pool_01|pool_06,0.045947210187509524,0.02509999519238476,0.8305664935525456,8
20260911,32,8,3,128,0.5,bayesian_d,pool_01|pool_02|pool_07,0.03883580969136746,0.02509999519238476,0.5472437103553746,5
20260911,32,8,3,128,0.5,effective_rank,pool_00|pool_01|pool_04,0.05531966907388969,0.02509999519238476,1.2039713015830957,16
20260911,32,8,3,128,0.5,conditional_oracle,pool_02|pool_04|pool_06,0.02509999519238476,0.02509999519238476,0.0,1
20260911,32,8,3,128,1.0,target_a_estimated,pool_00|pool_01|pool_07,0.20358906241837388,0.10093931981704757,1.016945059540513,12
20260911,32,8,3,128,1.0,isotropic_a,pool_00|pool_01|pool_06,0.18131611795306157,0.10093931981704757,0.7962882876731969,8
20260911,32,8,3,128,1.0,bayesian_d,pool_01|pool_02|pool_07,0.15275969837054787,0.10093931981704757,0.5133814914487703,5
20260911,32,8,3,128,1.0,effective_rank,pool_00|pool_01|pool_04,0.21775512984405304,0.10093931981704757,1.1572874697267035,17
20260911,32,8,3,128,1.0,conditional_oracle,pool_02|pool_04|pool_06,0.10093931981704757,0.10093931981704757,0.0,1
20260911,32,12,1,32,0.0,target_a_estimated,pool_00,0.007910717726439587,0.007910717726439587,0.0,1
20260911,32,12,1,32,0.0,isotropic_a,pool_06,0.11844298830375305,0.007910717726439587,13.972470564571799,7
20260911,32,12,1,32,0.0,bayesian_d,pool_11,0.2205107038374291,0.007910717726439587,26.874930121754627,11
20260911,32,12,1,32,0.0,effective_rank,pool_01,0.011252920025540014,0.007910717726439587,0.42249040032486,2
20260911,32,12,1,32,0.0,conditional_oracle,pool_00,0.007910717726439587,0.007910717726439587,0.0,1
20260911,32,12,1,32,0.5,target_a_estimated,pool_00,0.09571141255316779,0.0441975174250383,1.1655382050700067,3
20260911,32,12,1,32,0.5,isotropic_a,pool_06,0.24198726090714412,0.0441975174250383,4.475132428367031,10
20260911,32,12,1,32,0.5,bayesian_d,pool_11,0.21961094623830119,0.0441975174250383,3.968852529121682,9
20260911,32,12,1,32,0.5,effective_rank,pool_01,0.0441975174250383,0.0441975174250383,0.0,1
20260911,32,12,1,32,0.5,conditional_oracle,pool_01,0.0441975174250383,0.0441975174250383,0.0,1
20260911,32,12,1,32,1.0,target_a_estimated,pool_00,0.35860723487935786,0.16924578262764878,1.1188547762416983,7
20260911,32,12,1,32,1.0,isotropic_a,pool_06,0.4322765103091589,0.16924578262764878,1.5541346058837642,11
20260911,32,12,1,32,1.0,bayesian_d,pool_11,0.23832581857969964,0.16924578262764878,0.40816400195939434,6
20260911,32,12,1,32,1.0,effective_rank,pool_01,0.16924578262764878,0.16924578262764878,0.0,1
20260911,32,12,1,32,1.0,conditional_oracle,pool_01,0.16924578262764878,0.16924578262764878,0.0,1
20260911,32,12,1,128,0.0,target_a_estimated,pool_00,0.008308224143518395,0.007830165438745706,0.06105346157912942,2
20260911,32,12,1,128,0.0,isotropic_a,pool_08,0.03506132925818595,0.007830165438745706,3.477725219532824,7
20260911,32,12,1,128,0.0,bayesian_d,pool_10,0.10795738922178683,0.007830165438745706,12.787370147709195,12
20260911,32,12,1,128,0.0,effective_rank,pool_00,0.008308224143518395,0.007830165438745706,0.06105346157912942,2
20260911,32,12,1,128,0.0,conditional_oracle,pool_01,0.007830165438745706,0.007830165438745706,0.0,1
20260911,32,12,1,128,0.5,target_a_estimated,pool_00,0.1002880119400067,0.040394170689579956,1.4827347666250492,6
20260911,32,12,1,128,0.5,isotropic_a,pool_08,0.040394170689579956,0.040394170689579956,0.0,1
20260911,32,12,1,128,0.5,bayesian_d,pool_10,0.16988951703589655,0.040394170689579956,3.2057929185242835,12
20260911,32,12,1,128,0.5,effective_rank,pool_00,0.1002880119400067,0.040394170689579956,1.4827347666250492,6
20260911,32,12,1,128,0.5,conditional_oracle,pool_08,0.040394170689579956,0.040394170689579956,0.0,1
20260911,32,12,1,128,1.0,target_a_estimated,pool_00,0.37099935792277416,0.08701969052819208,3.2633955104974794,11
20260911,32,12,1,128,1.0,isotropic_a,pool_08,0.08701969052819208,0.08701969052819208,0.0,1
20260911,32,12,1,128,1.0,bayesian_d,pool_10,0.2685321922601233,0.08701969052819208,2.085878502097476,8
20260911,32,12,1,128,1.0,effective_rank,pool_00,0.37099935792277416,0.08701969052819208,3.2633955104974794,11
20260911,32,12,1,128,1.0,conditional_oracle,pool_08,0.08701969052819208,0.08701969052819208,0.0,1
20260911,32,12,3,32,0.0,target_a_estimated,pool_00|pool_01|pool_11,0.0007237437871678853,0.0006538705895774433,0.1068608967954911,24
20260911,32,12,3,32,0.0,isotropic_a,pool_02|pool_06|pool_11,0.0007571621871248491,0.0006538705895774433,0.15796948080224385,33
20260911,32,12,3,32,0.0,bayesian_d,pool_03|pool_06|pool_11,0.0007047109432787857,0.0006538705895774433,0.07775292926723842,17
20260911,32,12,3,32,0.0,effective_rank,pool_00|pool_01|pool_10,0.000746295645981665,0.0006538705895774433,0.14135068601869738,30
20260911,32,12,3,32,0.0,conditional_oracle,pool_01|pool_03|pool_11,0.0006538705895774433,0.0006538705895774433,0.0,1
20260911,32,12,3,32,0.5,target_a_estimated,pool_00|pool_01|pool_11,0.035147312289346755,0.023739584946028014,0.4805360906373986,11
20260911,32,12,3,32,0.5,isotropic_a,pool_02|pool_06|pool_11,0.09391210261187577,0.023739584946028014,2.9559285819606824,128
20260911,32,12,3,32,0.5,bayesian_d,pool_03|pool_06|pool_11,0.1868958274258723,0.023739584946028014,6.872750423007827,190
